player_id,gw,method,predicted_points,actual_points
66,35,ma3,0.12,2
92,35,ma3,0.12,2
94,35,ma3,0.12,1
95,35,ma3,0.12,1
96,35,ma3,0.12,0
99,35,ma3,0.12,0
100,35,ma3,0.12,0
687,35,ma3,0.12,0
108,35,ma3,0.12,0
111,35,ma3,0.12,1
112,35,ma3,0.12,0
130,35,ma3,0.12,6
131,35,ma3,0.12,0
132,35,ma3,0.12,0
133,35,ma3,0.12,3
134,35,ma3,0.12,5
137,35,ma3,0.12,0
138,35,ma3,0.12,0
143,35,ma3,0.12,0
144,35,ma3,0.12,0
147,35,ma3,0.12,0
149,35,ma3,0.12,1
150,35,ma3,0.12,0
152,35,ma3,0.12,0
153,35,ma3,0.12,0
175,35,ma3,0.12,2
176,35,ma3,0.12,0
177,35,ma3,0.12,0
221,35,ma3,0.12,0
229,35,ma3,0.12,0
230,35,ma3,0.12,0
231,35,ma3,0.12,0
232,35,ma3,0.12,0
247,35,ma3,0.12,0
248,35,ma3,0.12,0
274,35,ma3,0.12,1
275,35,ma3,0.12,1
277,35,ma3,0.12,0
278,35,ma3,0.12,0
279,35,ma3,0.12,0
280,35,ma3,0.12,11
281,35,ma3,0.12,5
282,35,ma3,0.12,2
286,35,ma3,0.12,0
690,35,ma3,0.12,7
288,35,ma3,0.12,2
294,35,ma3,0.12,0
296,35,ma3,0.12,0
305,35,ma3,0.12,0
306,35,ma3,0.12,0
307,35,ma3,0.12,2
308,35,ma3,0.12,1
309,35,ma3,0.12,2
313,35,ma3,0.12,6
667,35,ma3,0.12,0
320,35,ma3,0.12,0
333,35,ma3,0.12,2
334,35,ma3,0.12,0
336,35,ma3,0.12,0
339,35,ma3,0.12,0
359,35,ma3,0.12,0
360,35,ma3,0.12,0
361,35,ma3,0.12,0
367,35,ma3,0.12,1
393,35,ma3,0.12,0
394,35,ma3,0.12,8
395,35,ma3,0.12,0
396,35,ma3,0.12,0
398,35,ma3,0.12,0
686,35,ma3,0.12,0
439,35,ma3,0.12,0
460,35,ma3,0.12,0
461,35,ma3,0.12,0
462,35,ma3,0.12,0
463,35,ma3,0.12,0
464,35,ma3,0.12,11
467,35,ma3,0.12,3
468,35,ma3,0.12,3
479,35,ma3,0.12,0
480,35,ma3,0.12,6
495,35,ma3,0.12,0
496,35,ma3,0.12,0
498,35,ma3,0.12,0
501,35,ma3,0.12,0
689,35,ma3,0.12,7
509,35,ma3,0.12,1
510,35,ma3,0.12,2
511,35,ma3,0.12,0
512,35,ma3,0.12,0
523,35,ma3,0.12,1
524,35,ma3,0.12,0
528,35,ma3,0.12,0
554,35,ma3,0.12,0
555,35,ma3,0.12,0
556,35,ma3,0.12,0
557,35,ma3,0.12,0
558,35,ma3,0.12,0
559,35,ma3,0.12,0
562,35,ma3,0.12,1
563,35,ma3,0.12,0
564,35,ma3,0.12,0
570,35,ma3,0.12,2
571,35,ma3,0.12,0
572,35,ma3,0.12,0
574,35,ma3,0.12,1
594,35,ma3,0.12,2
595,35,ma3,0.12,2
598,35,ma3,0.12,0
599,35,ma3,0.12,0
600,35,ma3,0.12,0
604,35,ma3,0.12,0
606,35,ma3,0.12,0
608,35,ma3,0.12,0
620,35,ma3,0.12,0
622,35,ma3,0.12,0
623,35,ma3,0.12,0
626,35,ma3,0.12,0
659,35,ma3,0.12,0
627,35,ma3,0.12,0
634,35,ma3,0.12,0
636,35,ma3,0.12,0
650,35,ma3,0.12,0
651,35,ma3,0.12,0
652,35,ma3,0.12,0
653,35,ma3,0.12,0
657,35,ma3,0.12,0
658,35,ma3,0.12,0
695,35,ma3,0.12,0
3,35,ma3,0.02,3
4,35,ma3,0.02,0
13,35,ma3,0.02,3
14,35,ma3,0.02,0
15,35,ma3,0.02,10
34,35,ma3,0.02,1
35,35,ma3,0.02,0
42,35,ma3,0.02,2
43,35,ma3,0.02,0
44,35,ma3,0.02,2
45,35,ma3,0.02,1
46,35,ma3,0.02,1
688,35,ma3,0.02,1
184,35,ma3,0.02,0
185,35,ma3,0.02,13
188,35,ma3,0.02,1
189,35,ma3,0.02,0
193,35,ma3,0.02,0
194,35,ma3,0.02,2
195,35,ma3,0.02,1
196,35,ma3,0.02,0
198,35,ma3,0.02,0
199,35,ma3,0.02,2
68,35,ma3,0.02,0
69,35,ma3,0.02,5
70,35,ma3,0.02,2
75,35,ma3,0.02,1
76,35,ma3,0.02,0
78,35,ma3,0.02,0
79,35,ma3,0.02,0
80,35,ma3,0.02,2
102,35,ma3,0.02,-2
103,35,ma3,0.02,1
104,35,ma3,0.02,2
105,35,ma3,0.02,0
114,35,ma3,0.02,0
115,35,ma3,0.02,0
117,35,ma3,0.02,0
118,35,ma3,0.02,0
140,35,ma3,0.02,0
141,35,ma3,0.02,2
142,35,ma3,0.02,0
154,35,ma3,0.02,0
155,35,ma3,0.02,0
156,35,ma3,0.02,1
222,35,ma3,0.02,1
223,35,ma3,0.02,0
234,35,ma3,0.02,0
254,35,ma3,0.02,0
255,35,ma3,0.02,0
262,35,ma3,0.02,0
263,35,ma3,0.02,0
264,35,ma3,0.02,11
265,35,ma3,0.02,1
289,35,ma3,0.02,0
297,35,ma3,0.02,2
298,35,ma3,0.02,0
630,35,ma3,0.02,0
315,35,ma3,0.02,1
323,35,ma3,0.02,0
664,35,ma3,0.02,0
340,35,ma3,0.02,1
341,35,ma3,0.02,1
344,35,ma3,0.02,0
345,35,ma3,0.02,1
346,35,ma3,0.02,0
349,35,ma3,0.02,0
368,35,ma3,0.02,1
369,35,ma3,0.02,1
378,35,ma3,0.02,0
379,35,ma3,0.02,0
380,35,ma3,0.02,0
401,35,ma3,0.02,0
433,35,ma3,0.02,3
434,35,ma3,0.02,0
435,35,ma3,0.02,0
445,35,ma3,0.02,6
446,35,ma3,0.02,1
447,35,ma3,0.02,0
448,35,ma3,0.02,0
471,35,ma3,0.02,1
472,35,ma3,0.02,8
481,35,ma3,0.02,1
482,35,ma3,0.02,5
483,35,ma3,0.02,0
484,35,ma3,0.02,7
503,35,ma3,0.02,1
504,35,ma3,0.02,1
513,35,ma3,0.02,5
514,35,ma3,0.02,2
675,35,ma3,0.02,0
529,35,ma3,0.02,0
530,35,ma3,0.02,0
533,35,ma3,0.02,0
534,35,ma3,0.02,21
535,35,ma3,0.02,0
536,35,ma3,0.02,2
537,35,ma3,0.02,0
538,35,ma3,0.02,2
539,35,ma3,0.02,0
540,35,ma3,0.02,0
678,35,ma3,0.02,0
694,35,ma3,0.02,2
566,35,ma3,0.02,0
567,35,ma3,0.02,0
576,35,ma3,0.02,0
577,35,ma3,0.02,3
578,35,ma3,0.02,2
601,35,ma3,0.02,0
602,35,ma3,0.02,0
611,35,ma3,0.02,1
629,35,ma3,0.02,0
639,35,ma3,0.02,0
640,35,ma3,0.02,0
641,35,ma3,0.02,0
211,35,ma3,0.0,5
252,35,ma3,0.0,0
383,35,ma3,-0.04,0
414,35,ma3,-0.04,0
135,35,ma3,-0.05,4
666,36,ma3,3.27,0
381,36,ma3,3.19,0
449,36,ma3,3.13,0
16,36,ma3,3.04,1
235,36,ma3,3.01,1
64,36,ma3,2.96,1
430,36,ma3,2.67,0
625,36,ma3,2.62,1
423,36,ma3,2.58,0
642,36,ma3,2.58,0
455,36,ma3,2.57,3
614,36,ma3,2.57,3
516,36,ma3,2.56,0
459,36,ma3,2.54,0
402,36,ma3,2.51,0
136,36,ma3,2.5,4
612,36,ma3,2.5,1
224,36,ma3,2.48,1
324,36,ma3,2.34,0
86,36,ma3,2.33,3
660,36,ma3,2.33,0
416,36,ma3,2.3,0
487,36,ma3,2.3,0
582,36,ma3,2.3,0
332,36,ma3,2.29,8
205,36,ma3,2.28,1
158,36,ma3,2.28,0
371,36,ma3,2.27,2
371,36,ma3,2.27,2
237,36,ma3,2.26,1
499,36,ma3,2.26,0
488,36,ma3,2.25,0
169,36,ma3,2.24,16
372,36,ma3,2.24,0
372,36,ma3,2.24,0
160,36,ma3,2.23,1
167,36,ma3,2.23,6
253,36,ma3,2.23,0
299,36,ma3,2.23,6
392,36,ma3,2.23,0
553,36,ma3,2.23,0
5,36,ma3,2.22,0
6,36,ma3,2.22,0
370,36,ma3,2.22,0
370,36,ma3,2.22,0
593,36,ma3,2.22,2
387,36,ma3,2.21,2
668,36,ma3,2.21,0
217,36,ma3,2.2,6
358,36,ma3,2.2,1
358,36,ma3,2.2,8
436,36,ma3,2.2,0
507,36,ma3,2.2,1
508,36,ma3,2.2,0
267,36,ma3,2.19,0
373,36,ma3,2.19,5
373,36,ma3,2.19,2
129,36,ma3,2.18,0
239,36,ma3,2.18,-2
273,36,ma3,2.18,0
477,36,ma3,2.18,0
209,36,ma3,2.17,6
126,36,ma3,2.17,0
126,36,ma3,2.17,0
410,36,ma3,2.17,1
478,36,ma3,2.17,0
613,36,ma3,2.17,0
242,36,ma3,2.16,0
669,36,ma3,2.15,1
386,36,ma3,2.14,0
490,36,ma3,2.14,0
452,36,ma3,2.12,0
543,36,ma3,2.09,0
543,36,ma3,2.09,0
225,36,ma3,2.0,5
568,36,ma3,2.0,0
663,36,ma3,2.0,0
164,36,ma3,1.99,1
427,36,ma3,1.96,7
11,36,ma3,1.95,1
388,36,ma3,1.94,1
54,36,ma3,1.93,0
302,36,ma3,1.93,0
588,36,ma3,1.93,0
648,36,ma3,1.93,0
200,36,ma3,1.92,3
351,36,ma3,1.91,0
351,36,ma3,1.91,0
350,36,ma3,1.9,0
350,36,ma3,1.9,0
457,36,ma3,1.9,0
517,36,ma3,1.89,0
491,36,ma3,1.88,1
561,36,ma3,1.88,0
424,36,ma3,1.87,0
644,36,ma3,1.87,0
646,36,ma3,1.87,0
48,36,ma3,1.86,0
353,36,ma3,1.86,0
353,36,ma3,1.86,0
671,36,ma3,1.86,0
362,36,ma3,1.85,0
362,36,ma3,1.85,0
382,36,ma3,1.85,0
343,36,ma3,1.84,0
347,36,ma3,1.84,0
84,36,ma3,1.83,0
417,36,ma3,1.82,0
526,36,ma3,1.82,11
74,36,ma3,1.8,0
93,36,ma3,1.8,1
18,36,ma3,1.78,0
21,36,ma3,1.78,2
72,36,ma3,1.78,0
605,36,ma3,1.78,0
83,36,ma3,1.77,1
109,36,ma3,1.77,0
109,36,ma3,1.77,0
110,36,ma3,1.77,1
121,36,ma3,1.77,0
121,36,ma3,1.77,0
159,36,ma3,1.77,6
238,36,ma3,1.77,0
240,36,ma3,1.77,0
300,36,ma3,1.77,19
385,36,ma3,1.77,0
403,36,ma3,1.77,0
422,36,ma3,1.77,0
454,36,ma3,1.77,2
456,36,ma3,1.77,1
466,36,ma3,1.77,0
696,36,ma3,1.77,0
610,36,ma3,1.77,6
236,36,ma3,1.76,0
335,36,ma3,1.76,0
310,36,ma3,1.75,0
597,36,ma3,1.75,0
145,36,ma3,1.74,1
250,36,ma3,1.74,0
325,36,ma3,1.74,1
661,36,ma3,1.74,2
532,36,ma3,1.74,0
573,36,ma3,1.74,0
419,36,ma3,1.73,0
486,36,ma3,1.73,1
603,36,ma3,1.73,0
73,36,ma3,1.72,1
440,36,ma3,1.72,0
683,36,ma3,1.72,0
683,36,ma3,1.72,0
638,36,ma3,1.72,0
654,36,ma3,1.72,0
22,36,ma3,1.71,0
418,36,ma3,1.71,0
443,36,ma3,1.71,0
489,36,ma3,1.71,2
637,36,ma3,1.7,0
47,36,ma3,1.69,8
192,36,ma3,1.69,0
329,36,ma3,1.69,6
681,36,ma3,1.69,0
580,36,ma3,1.69,3
633,36,ma3,1.69,0
337,36,ma3,1.68,7
260,36,ma3,1.67,0
621,36,ma3,1.67,0
197,36,ma3,1.66,1
157,36,ma3,1.65,0
497,36,ma3,1.64,0
515,36,ma3,1.62,0
19,36,ma3,1.61,1
384,36,ma3,1.61,0
17,36,ma3,1.59,0
119,36,ma3,1.56,0
119,36,ma3,1.56,0
37,36,ma3,1.53,1
450,36,ma3,1.49,0
632,36,ma3,1.49,0
178,36,ma3,1.43,0
123,36,ma3,1.42,10
123,36,ma3,1.42,3
241,36,ma3,1.41,0
26,36,ma3,1.4,0
226,36,ma3,1.39,0
408,36,ma3,1.38,1
485,36,ma3,1.38,0
643,36,ma3,1.38,0
409,36,ma3,1.36,1
59,36,ma3,1.35,0
303,36,ma3,1.35,6
311,36,ma3,1.35,1
505,36,ma3,1.35,2
85,36,ma3,1.34,6
97,36,ma3,1.34,0
474,36,ma3,1.34,0
476,36,ma3,1.34,1
291,36,ma3,1.33,16
569,36,ma3,1.33,5
173,36,ma3,1.32,0
374,36,ma3,1.32,1
374,36,ma3,1.32,7
249,36,ma3,1.31,1
256,36,ma3,1.31,0
270,36,ma3,1.3,0
354,36,ma3,1.3,0
506,36,ma3,1.3,0
301,36,ma3,1.29,0
304,36,ma3,1.29,15
365,36,ma3,1.29,0
365,36,ma3,1.29,0
544,36,ma3,1.29,0
544,36,ma3,1.29,-1
584,36,ma3,1.29,0
7,36,ma3,1.28,2
560,36,ma3,1.28,0
518,36,ma3,1.26,0
586,36,ma3,1.26,17
586,36,ma3,1.26,0
257,36,ma3,1.25,0
552,36,ma3,1.25,1
552,36,ma3,1.25,1
645,36,ma3,1.24,0
120,36,ma3,1.23,3
120,36,ma3,1.23,2
166,36,ma3,1.23,1
58,36,ma3,1.22,0
202,36,ma3,1.22,0
258,36,ma3,1.22,1
366,36,ma3,1.21,1
366,36,ma3,1.21,1
53,36,ma3,1.2,1
591,36,ma3,1.2,0
107,36,ma3,1.19,0
107,36,ma3,1.19,0
293,36,ma3,1.19,3
287,36,ma3,1.18,0
1,36,ma3,1.17,0
122,36,ma3,1.17,0
122,36,ma3,1.17,0
585,36,ma3,1.17,0
31,36,ma3,1.16,2
677,36,ma3,1.16,0
677,36,ma3,1.16,0
106,36,ma3,1.16,6
106,36,ma3,1.16,0
251,36,ma3,1.16,0
397,36,ma3,1.16,12
420,36,ma3,1.16,0
421,36,ma3,1.16,0
453,36,ma3,1.16,0
465,36,ma3,1.16,1
500,36,ma3,1.16,0
583,36,ma3,1.16,1
531,36,ma3,1.15,0
352,36,ma3,1.14,0
352,36,ma3,1.14,0
444,36,ma3,1.14,1
338,36,ma3,1.12,0
411,36,ma3,1.11,0
609,36,ma3,1.11,6
146,36,ma3,1.1,0
522,36,ma3,1.1,0
36,36,ma3,1.08,0
151,36,ma3,1.08,0
182,36,ma3,1.08,1
413,36,ma3,1.08,1
431,36,ma3,1.08,0
113,36,ma3,1.07,0
113,36,ma3,1.07,0
314,36,ma3,1.07,6
469,36,ma3,1.07,1
295,36,ma3,1.06,0
317,36,ma3,1.06,0
565,36,ma3,1.06,0
233,36,ma3,1.05,2
220,36,ma3,1.04,3
502,36,ma3,1.04,0
82,36,ma3,1.03,0
191,36,ma3,1.02,1
441,36,ma3,1.01,1
521,36,ma3,1.01,0
575,36,ma3,1.0,1
624,36,ma3,0.99,0
207,36,ma3,0.98,0
283,36,ma3,0.98,12
266,36,ma3,0.97,0
618,36,ma3,0.97,9
90,36,ma3,0.96,1
525,36,ma3,0.96,0
246,36,ma3,0.95,1
542,36,ma3,0.92,0
542,36,ma3,0.92,0
685,36,ma3,0.9,0
40,36,ma3,0.88,4
607,36,ma3,0.88,0
261,36,ma3,0.87,2
342,36,ma3,0.87,0
348,36,ma3,0.87,0
30,36,ma3,0.86,2
190,36,ma3,0.86,0
541,36,ma3,0.86,0
318,36,ma3,0.85,7
670,36,ma3,0.85,0
631,36,ma3,0.85,0
33,36,ma3,0.84,0
67,36,ma3,0.84,1
322,36,ma3,0.84,0
679,36,ma3,0.84,1
679,36,ma3,0.84,1
321,36,ma3,0.82,1
187,36,ma3,0.8,0
596,36,ma3,0.8,2
596,36,ma3,0.8,1
470,36,ma3,0.78,8
407,36,ma3,0.76,2
162,36,ma3,0.75,0
682,36,ma3,0.75,2
442,36,ma3,0.74,0
635,36,ma3,0.73,0
8,36,ma3,0.67,1
665,36,ma3,0.64,0
139,36,ma3,0.63,0
101,36,ma3,0.61,0
101,36,ma3,0.61,0
210,36,ma3,0.6,5
406,36,ma3,0.6,1
673,36,ma3,0.6,0
547,36,ma3,0.58,0
330,36,ma3,0.57,1
376,36,ma3,0.57,8
376,36,ma3,0.57,2
272,36,ma3,0.56,0
356,36,ma3,0.56,12
356,36,ma3,0.56,12
77,36,ma3,0.55,0
228,36,ma3,0.53,0
326,36,ma3,0.53,0
128,36,ma3,0.52,0
170,36,ma3,0.52,8
493,36,ma3,0.5,2
124,36,ma3,0.49,3
124,36,ma3,0.49,2
38,36,ma3,0.48,0
10,36,ma3,0.46,1
676,36,ma3,0.45,0
319,36,ma3,0.44,2
9,36,ma3,0.43,0
23,36,ma3,0.43,1
24,36,ma3,0.43,0
25,36,ma3,0.43,0
662,36,ma3,0.43,0
49,36,ma3,0.43,0
51,36,ma3,0.43,0
201,36,ma3,0.43,0
215,36,ma3,0.43,6
680,36,ma3,0.43,3
98,36,ma3,0.43,0
161,36,ma3,0.43,0
163,36,ma3,0.43,3
165,36,ma3,0.43,6
179,36,ma3,0.43,0
180,36,ma3,0.43,0
284,36,ma3,0.43,6
290,36,ma3,0.43,5
327,36,ma3,0.43,6
328,36,ma3,0.43,0
691,36,ma3,0.43,1
389,36,ma3,0.43,0
390,36,ma3,0.43,0
399,36,ma3,0.43,0
404,36,ma3,0.43,0
405,36,ma3,0.43,2
52,36,ma3,0.43,0
473,36,ma3,0.43,0
426,36,ma3,0.43,1
527,36,ma3,0.43,0
693,36,ma3,0.43,2
545,36,ma3,0.43,1
587,36,ma3,0.43,1
589,36,ma3,0.43,2
615,36,ma3,0.43,0
647,36,ma3,0.43,0
331,36,ma3,0.42,1
276,36,ma3,0.41,0
628,36,ma3,0.39,1
148,36,ma3,0.38,1
116,36,ma3,0.33,3
116,36,ma3,0.33,0
579,36,ma3,0.27,0
20,36,ma3,0.25,0
81,36,ma3,0.25,7
415,36,ma3,0.25,0
451,36,ma3,0.25,0
581,36,ma3,0.25,0
12,36,ma3,0.24,1
27,36,ma3,0.24,0
32,36,ma3,0.24,0
55,36,ma3,0.24,0
56,36,ma3,0.24,0
57,36,ma3,0.24,1
203,36,ma3,0.24,0
204,36,ma3,0.24,1
206,36,ma3,0.24,0
208,36,ma3,0.24,0
216,36,ma3,0.24,0
71,36,ma3,0.24,1
87,36,ma3,0.24,1
88,36,ma3,0.24,6
89,36,ma3,0.24,8
91,36,ma3,0.24,0
391,36,ma3,0.24,0
125,36,ma3,0.24,6
125,36,ma3,0.24,1
127,36,ma3,0.24,0
168,36,ma3,0.24,0
171,36,ma3,0.24,6
172,36,ma3,0.24,0
174,36,ma3,0.24,0
181,36,ma3,0.24,0
227,36,ma3,0.24,2
243,36,ma3,0.24,0
244,36,ma3,0.24,7
245,36,ma3,0.24,0
672,36,ma3,0.24,0
259,36,ma3,0.24,2
268,36,ma3,0.24,0
269,36,ma3,0.24,2
271,36,ma3,0.24,1
285,36,ma3,0.24,13
292,36,ma3,0.24,0
312,36,ma3,0.24,6
316,36,ma3,0.24,0
355,36,ma3,0.24,0
355,36,ma3,0.24,0
357,36,ma3,0.24,1
357,36,ma3,0.24,10
363,36,ma3,0.24,0
363,36,ma3,0.24,1
364,36,ma3,0.24,0
364,36,ma3,0.24,0
375,36,ma3,0.24,0
375,36,ma3,0.24,0
377,36,ma3,0.24,1
377,36,ma3,0.24,2
692,36,ma3,0.24,0
400,36,ma3,0.24,2
412,36,ma3,0.24,0
428,36,ma3,0.24,2
429,36,ma3,0.24,0
432,36,ma3,0.24,1
437,36,ma3,0.24,0
438,36,ma3,0.24,0
458,36,ma3,0.24,0
475,36,ma3,0.24,1
492,36,ma3,0.24,0
494,36,ma3,0.24,0
674,36,ma3,0.24,0
684,36,ma3,0.24,0
519,36,ma3,0.24,3
520,36,ma3,0.24,0
546,36,ma3,0.24,0
548,36,ma3,0.24,1
549,36,ma3,0.24,0
550,36,ma3,0.24,0
551,36,ma3,0.24,0
590,36,ma3,0.24,0
592,36,ma3,0.24,0
616,36,ma3,0.24,0
617,36,ma3,0.24,0
619,36,ma3,0.24,0
649,36,ma3,0.24,0
655,36,ma3,0.24,0
656,36,ma3,0.24,0
50,36,ma3,0.23,0
425,36,ma3,0.23,0
2,36,ma3,0.12,8
28,36,ma3,0.12,2
29,36,ma3,0.12,0
39,36,ma3,0.12,2
41,36,ma3,0.12,0
60,36,ma3,0.12,0
61,36,ma3,0.12,0
62,36,ma3,0.12,1
63,36,ma3,0.12,0
65,36,ma3,0.12,0
183,36,ma3,0.12,0
186,36,ma3,0.12,2
212,36,ma3,0.12,6
213,36,ma3,0.12,0
214,36,ma3,0.12,0
218,36,ma3,0.12,0
219,36,ma3,0.12,0
66,36,ma3,0.12,2
92,36,ma3,0.12,7
94,36,ma3,0.12,1
95,36,ma3,0.12,9
96,36,ma3,0.12,0
99,36,ma3,0.12,0
100,36,ma3,0.12,0
687,36,ma3,0.12,0
108,36,ma3,0.12,0
108,36,ma3,0.12,0
111,36,ma3,0.12,2
112,36,ma3,0.12,0
130,36,ma3,0.12,1
131,36,ma3,0.12,0
132,36,ma3,0.12,1
133,36,ma3,0.12,0
134,36,ma3,0.12,0
137,36,ma3,0.12,0
138,36,ma3,0.12,0
143,36,ma3,0.12,0
144,36,ma3,0.12,0
147,36,ma3,0.12,1
149,36,ma3,0.12,1
149,36,ma3,0.12,4
150,36,ma3,0.12,0
152,36,ma3,0.12,0
153,36,ma3,0.12,0
175,36,ma3,0.12,6
176,36,ma3,0.12,0
177,36,ma3,0.12,0
221,36,ma3,0.12,0
229,36,ma3,0.12,0
230,36,ma3,0.12,1
231,36,ma3,0.12,0
232,36,ma3,0.12,0
247,36,ma3,0.12,0
248,36,ma3,0.12,0
274,36,ma3,0.12,1
275,36,ma3,0.12,3
277,36,ma3,0.12,0
278,36,ma3,0.12,0
279,36,ma3,0.12,0
280,36,ma3,0.12,6
281,36,ma3,0.12,9
282,36,ma3,0.12,3
286,36,ma3,0.12,0
690,36,ma3,0.12,1
288,36,ma3,0.12,1
294,36,ma3,0.12,1
296,36,ma3,0.12,1
305,36,ma3,0.12,1
306,36,ma3,0.12,0
307,36,ma3,0.12,8
308,36,ma3,0.12,0
309,36,ma3,0.12,7
313,36,ma3,0.12,0
667,36,ma3,0.12,0
320,36,ma3,0.12,0
333,36,ma3,0.12,6
334,36,ma3,0.12,0
336,36,ma3,0.12,0
339,36,ma3,0.12,0
359,36,ma3,0.12,0
359,36,ma3,0.12,0
360,36,ma3,0.12,0
360,36,ma3,0.12,0
361,36,ma3,0.12,0
361,36,ma3,0.12,0
367,36,ma3,0.12,0
367,36,ma3,0.12,1
393,36,ma3,0.12,0
394,36,ma3,0.12,1
395,36,ma3,0.12,0
396,36,ma3,0.12,0
398,36,ma3,0.12,0
686,36,ma3,0.12,0
439,36,ma3,0.12,0
460,36,ma3,0.12,2
461,36,ma3,0.12,0
462,36,ma3,0.12,0
463,36,ma3,0.12,0
464,36,ma3,0.12,1
467,36,ma3,0.12,1
468,36,ma3,0.12,1
479,36,ma3,0.12,0
480,36,ma3,0.12,2
495,36,ma3,0.12,0
496,36,ma3,0.12,0
498,36,ma3,0.12,0
501,36,ma3,0.12,0
689,36,ma3,0.12,1
509,36,ma3,0.12,2
510,36,ma3,0.12,5
511,36,ma3,0.12,0
512,36,ma3,0.12,0
523,36,ma3,0.12,1
524,36,ma3,0.12,0
528,36,ma3,0.12,1
554,36,ma3,0.12,0
555,36,ma3,0.12,0
555,36,ma3,0.12,0
556,36,ma3,0.12,0
557,36,ma3,0.12,0
558,36,ma3,0.12,1
559,36,ma3,0.12,7
559,36,ma3,0.12,0
562,36,ma3,0.12,1
563,36,ma3,0.12,0
564,36,ma3,0.12,0
570,36,ma3,0.12,1
571,36,ma3,0.12,0
572,36,ma3,0.12,0
574,36,ma3,0.12,2
594,36,ma3,0.12,5
594,36,ma3,0.12,2
595,36,ma3,0.12,0
598,36,ma3,0.12,0
599,36,ma3,0.12,0
600,36,ma3,0.12,0
604,36,ma3,0.12,0
606,36,ma3,0.12,0
608,36,ma3,0.12,0
620,36,ma3,0.12,0
622,36,ma3,0.12,0
623,36,ma3,0.12,0
626,36,ma3,0.12,0
626,36,ma3,0.12,0
659,36,ma3,0.12,0
627,36,ma3,0.12,0
634,36,ma3,0.12,0
636,36,ma3,0.12,0
650,36,ma3,0.12,0
651,36,ma3,0.12,0
651,36,ma3,0.12,0
652,36,ma3,0.12,0
652,36,ma3,0.12,0
653,36,ma3,0.12,0
657,36,ma3,0.12,0
658,36,ma3,0.12,0
695,36,ma3,0.12,0
3,36,ma3,0.02,1
4,36,ma3,0.02,0
13,36,ma3,0.02,2
14,36,ma3,0.02,0
15,36,ma3,0.02,2
34,36,ma3,0.02,0
35,36,ma3,0.02,0
42,36,ma3,0.02,3
43,36,ma3,0.02,1
44,36,ma3,0.02,2
45,36,ma3,0.02,6
46,36,ma3,0.02,10
688,36,ma3,0.02,3
184,36,ma3,0.02,0
185,36,ma3,0.02,2
188,36,ma3,0.02,1
189,36,ma3,0.02,1
193,36,ma3,0.02,0
194,36,ma3,0.02,0
195,36,ma3,0.02,1
195,36,ma3,0.02,1
196,36,ma3,0.02,0
198,36,ma3,0.02,0
199,36,ma3,0.02,1
68,36,ma3,0.02,0
69,36,ma3,0.02,1
70,36,ma3,0.02,1
75,36,ma3,0.02,1
76,36,ma3,0.02,0
78,36,ma3,0.02,0
79,36,ma3,0.02,0
80,36,ma3,0.02,0
102,36,ma3,0.02,6
102,36,ma3,0.02,1
103,36,ma3,0.02,1
103,36,ma3,0.02,1
104,36,ma3,0.02,5
104,36,ma3,0.02,1
105,36,ma3,0.02,0
114,36,ma3,0.02,0
114,36,ma3,0.02,0
115,36,ma3,0.02,0
115,36,ma3,0.02,0
117,36,ma3,0.02,0
117,36,ma3,0.02,0
118,36,ma3,0.02,0
118,36,ma3,0.02,0
140,36,ma3,0.02,0
141,36,ma3,0.02,2
142,36,ma3,0.02,0
154,36,ma3,0.02,1
155,36,ma3,0.02,0
156,36,ma3,0.02,7
222,36,ma3,0.02,9
223,36,ma3,0.02,0
234,36,ma3,0.02,0
254,36,ma3,0.02,0
255,36,ma3,0.02,2
262,36,ma3,0.02,0
263,36,ma3,0.02,0
264,36,ma3,0.02,2
265,36,ma3,0.02,2
289,36,ma3,0.02,0
297,36,ma3,0.02,0
298,36,ma3,0.02,0
630,36,ma3,0.02,0
315,36,ma3,0.02,3
323,36,ma3,0.02,0
664,36,ma3,0.02,0
340,36,ma3,0.02,3
341,36,ma3,0.02,6
344,36,ma3,0.02,0
345,36,ma3,0.02,8
346,36,ma3,0.02,0
349,36,ma3,0.02,0
368,36,ma3,0.02,1
368,36,ma3,0.02,1
369,36,ma3,0.02,2
369,36,ma3,0.02,5
378,36,ma3,0.02,0
379,36,ma3,0.02,0
380,36,ma3,0.02,0
401,36,ma3,0.02,1
433,36,ma3,0.02,2
434,36,ma3,0.02,0
435,36,ma3,0.02,0
445,36,ma3,0.02,1
446,36,ma3,0.02,1
447,36,ma3,0.02,0
448,36,ma3,0.02,1
471,36,ma3,0.02,1
472,36,ma3,0.02,1
481,36,ma3,0.02,1
482,36,ma3,0.02,1
483,36,ma3,0.02,1
484,36,ma3,0.02,1
503,36,ma3,0.02,0
504,36,ma3,0.02,0
513,36,ma3,0.02,1
514,36,ma3,0.02,3
675,36,ma3,0.02,0
529,36,ma3,0.02,0
530,36,ma3,0.02,0
533,36,ma3,0.02,0
534,36,ma3,0.02,2
535,36,ma3,0.02,0
536,36,ma3,0.02,5
537,36,ma3,0.02,0
538,36,ma3,0.02,1
539,36,ma3,0.02,0
540,36,ma3,0.02,0
678,36,ma3,0.02,0
694,36,ma3,0.02,2
566,36,ma3,0.02,0
567,36,ma3,0.02,0
576,36,ma3,0.02,0
577,36,ma3,0.02,1
578,36,ma3,0.02,1
