id,web_name,position,team_id,team_name,team_short,now_cost,selected_by_percent,status,chance_of_playing_next_round,form,points_per_game,influence,creativity,threat,ict_index,opp_team_id,opp_team_short,is_home,fdr,gw
375,Bradley,DEF,12,Liverpool,LIV,5.0,0.1,d,50.0,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
376,Gomez,DEF,12,Liverpool,LIV,5.0,0.1,a,100.0,1.0,1.0,2.4,0.4,0.0,0.3,15,NEW,False,4,2
377,Tsimikas,DEF,12,Liverpool,LIV,5.0,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
378,Nallo,DEF,12,Liverpool,LIV,4.0,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
379,R.Williams,DEF,12,Liverpool,LIV,4.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
380,Ramsay,DEF,12,Liverpool,LIV,4.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
381,M.Salah,MID,12,Liverpool,LIV,14.5,54.0,a,,8.0,8.0,49.0,33.8,51.0,13.4,15,NEW,False,4,2
382,Wirtz,MID,12,Liverpool,LIV,8.5,29.7,a,,2.0,2.0,12.0,45.0,12.0,6.9,15,NEW,False,4,2
383,Luis Díaz,MID,12,Liverpool,LIV,8.0,0.1,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
384,Gakpo,MID,12,Liverpool,LIV,7.5,8.2,a,,7.0,7.0,48.2,39.6,46.0,13.4,15,NEW,False,4,2
385,Chiesa,MID,12,Liverpool,LIV,6.5,0.3,a,,6.0,6.0,35.2,0.3,17.0,5.3,15,NEW,False,4,2
386,Mac Allister,MID,12,Liverpool,LIV,6.5,1.9,a,,5.0,5.0,27.4,15.2,11.0,5.4,15,NEW,False,4,2
387,Szoboszlai,MID,12,Liverpool,LIV,6.5,2.0,a,,2.0,2.0,14.0,29.8,24.0,6.8,15,NEW,False,4,2
388,C.Jones,MID,12,Liverpool,LIV,5.5,0.1,a,,1.0,1.0,3.2,10.9,0.0,1.4,15,NEW,False,4,2
389,Elliott,MID,12,Liverpool,LIV,5.5,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
390,Gravenberch,MID,12,Liverpool,LIV,5.5,0.2,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
392,Endo,MID,12,Liverpool,LIV,5.0,0.1,a,,4.0,4.0,24.6,10.7,0.0,3.5,15,NEW,False,4,2
393,Bajcetic,MID,12,Liverpool,LIV,4.5,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
394,McConnell,MID,12,Liverpool,LIV,4.5,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
395,Morton,MID,12,Liverpool,LIV,4.5,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
396,Nyoni,MID,12,Liverpool,LIV,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
397,Darwin,FWD,12,Liverpool,LIV,6.5,0.1,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
398,Danns,FWD,12,Liverpool,LIV,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
661,Ekitiké,FWD,12,Liverpool,LIV,8.6,20.8,a,,11.0,11.0,52.8,24.4,37.0,11.4,15,NEW,False,4,2
686,Ngumoha,MID,12,Liverpool,LIV,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
692,Leoni,DEF,12,Liverpool,LIV,5.0,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,15,NEW,False,4,2
182,Trafford,GK,13,Man City,MCI,5.0,2.5,a,,7.0,7.0,28.8,0.0,0.0,2.9,18,TOT,True,3,2
399,Ederson M.,GK,13,Man City,MCI,5.5,2.7,a,,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
400,Ortega Moreno,GK,13,Man City,MCI,5.0,0.3,a,,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
401,Bettinelli,GK,13,Man City,MCI,4.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
402,Aït-Nouri,DEF,13,Man City,MCI,6.0,22.1,a,,9.0,9.0,30.4,13.5,3.0,4.7,18,TOT,True,3,2
403,Gvardiol,DEF,13,Man City,MCI,6.0,7.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
404,Akanji,DEF,13,Man City,MCI,5.5,0.8,a,,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
405,Aké,DEF,13,Man City,MCI,5.5,0.7,a,,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
406,Khusanov,DEF,13,Man City,MCI,5.5,0.4,a,,1.0,1.0,3.6,0.0,0.0,0.4,18,TOT,True,3,2
407,Matheus N.,DEF,13,Man City,MCI,5.5,0.5,a,,1.0,1.0,3.8,1.2,0.0,0.5,18,TOT,True,3,2
408,Rúben,DEF,13,Man City,MCI,5.5,3.6,a,,6.0,6.0,21.6,1.7,2.0,2.5,18,TOT,True,3,2
409,Stones,DEF,13,Man City,MCI,5.5,0.9,a,,6.0,6.0,14.4,2.2,0.0,1.7,18,TOT,True,3,2
410,Lewis,DEF,13,Man City,MCI,5.0,2.6,a,,11.0,11.0,29.2,13.1,8.0,5.0,18,TOT,True,3,2
411,O’Reilly,DEF,13,Man City,MCI,5.0,0.2,a,,0.0,0.0,0.0,5.0,0.0,0.5,18,TOT,True,3,2
412,Vitor Reis,DEF,13,Man City,MCI,5.0,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
413,Marmoush,MID,13,Man City,MCI,8.4,9.2,a,,1.0,1.0,0.0,0.8,6.0,0.7,18,TOT,True,3,2
414,Foden,MID,13,Man City,MCI,8.0,1.3,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
415,Savinho,MID,13,Man City,MCI,7.0,0.8,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
416,Bernardo,MID,13,Man City,MCI,6.5,0.8,a,,3.0,3.0,22.0,62.0,4.0,8.8,18,TOT,True,3,2
417,Cherki,MID,13,Man City,MCI,6.5,8.5,a,,6.0,6.0,35.8,2.8,7.0,4.6,18,TOT,True,3,2
418,Doku,MID,13,Man City,MCI,6.5,1.1,a,,3.0,3.0,0.0,3.2,4.0,0.6,18,TOT,True,3,2
420,Gündoğan,MID,13,Man City,MCI,6.5,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
421,Rodrigo,MID,13,Man City,MCI,6.5,0.6,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
422,Kovačić,MID,13,Man City,MCI,6.0,0.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
423,N.Gonzalez,MID,13,Man City,MCI,6.0,0.1,a,,3.0,3.0,24.8,5.6,6.0,3.6,18,TOT,True,3,2
424,Bobb,MID,13,Man City,MCI,5.5,0.3,a,,6.0,6.0,24.6,25.4,8.0,5.8,18,TOT,True,3,2
425,Echeverri,MID,13,Man City,MCI,5.4,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
427,Reijnders,MID,13,Man City,MCI,5.6,28.4,a,,10.0,10.0,49.8,23.7,28.0,10.2,18,TOT,True,3,2
428,Nypan,MID,13,Man City,MCI,5.0,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
429,Phillips,MID,13,Man City,MCI,5.0,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,18,TOT,True,3,2
430,Haaland,FWD,13,Man City,MCI,14.0,28.5,a,,13.0,13.0,58.0,0.3,71.0,12.9,18,TOT,True,3,2
119,Mbeumo,MID,14,Man Utd,MUN,8.0,14.0,a,,2.0,2.0,10.6,21.4,49.0,8.1,10,FUL,False,3,2
431,Bayindir,GK,14,Man Utd,MUN,5.0,0.4,a,,2.0,2.0,13.4,0.0,0.0,1.3,10,FUL,False,3,2
432,Onana,GK,14,Man Utd,MUN,5.0,0.3,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
433,Harrison,GK,14,Man Utd,MUN,4.0,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
434,Heaton,GK,14,Man Utd,MUN,4.0,0.3,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
435,Mee,GK,14,Man Utd,MUN,4.0,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
436,De Ligt,DEF,14,Man Utd,MUN,5.0,2.1,a,,4.0,4.0,33.4,16.0,26.0,7.5,10,FUL,False,3,2
437,Martinez,DEF,14,Man Utd,MUN,5.0,0.1,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
438,Mazraoui,DEF,14,Man Utd,MUN,5.0,0.2,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
439,D.Leon,DEF,14,Man Utd,MUN,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
440,Dalot,DEF,14,Man Utd,MUN,4.5,2.2,a,,1.0,1.0,6.8,14.1,2.0,2.3,10,FUL,False,3,2
441,Dorgu,DEF,14,Man Utd,MUN,4.5,7.2,a,,1.0,1.0,9.0,2.8,8.0,2.0,10,FUL,False,3,2
442,Maguire,DEF,14,Man Utd,MUN,4.5,0.7,a,,1.0,1.0,5.2,0.5,0.0,0.6,10,FUL,False,3,2
443,Shaw,DEF,14,Man Utd,MUN,4.5,0.3,a,,2.0,2.0,11.2,12.5,0.0,2.4,10,FUL,False,3,2
444,Yoro,DEF,14,Man Utd,MUN,4.5,1.8,a,,4.0,4.0,18.2,2.6,0.0,2.1,10,FUL,False,3,2
445,Amass,DEF,14,Man Utd,MUN,4.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
446,Fredricson,DEF,14,Man Utd,MUN,4.0,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
447,Heaven,DEF,14,Man Utd,MUN,4.0,1.5,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
448,Malacia,DEF,14,Man Utd,MUN,4.0,0.3,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
449,B.Fernandes,MID,14,Man Utd,MUN,9.0,21.4,a,,2.0,2.0,25.2,65.3,9.0,10.0,10,FUL,False,3,2
450,Cunha,MID,14,Man Utd,MUN,8.0,8.7,a,,2.0,2.0,17.8,13.3,50.0,8.1,10,FUL,False,3,2
451,Rashford,MID,14,Man Utd,MUN,7.0,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
452,Amad,MID,14,Man Utd,MUN,6.5,2.8,a,,1.0,1.0,13.4,12.3,19.0,4.5,10,FUL,False,3,2
453,Garnacho,MID,14,Man Utd,MUN,6.5,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
454,Antony,MID,14,Man Utd,MUN,6.0,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
455,Mount,MID,14,Man Utd,MUN,6.0,0.3,a,,2.0,2.0,7.0,25.1,18.0,5.0,10,FUL,False,3,2
456,Sancho,MID,14,Man Utd,MUN,6.0,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
457,Casemiro,MID,14,Man Utd,MUN,5.5,0.2,a,,2.0,2.0,9.2,11.6,0.0,2.1,10,FUL,False,3,2
458,Mainoo,MID,14,Man Utd,MUN,5.0,0.7,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
459,Ugarte,MID,14,Man Utd,MUN,5.0,0.2,a,,1.0,1.0,0.0,11.4,1.0,1.2,10,FUL,False,3,2
460,Collyer,MID,14,Man Utd,MUN,4.5,0.1,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
461,Fitzgerald,MID,14,Man Utd,MUN,4.5,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
462,J.Fletcher,MID,14,Man Utd,MUN,4.5,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
463,Kone,MID,14,Man Utd,MUN,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
464,Moorhouse,MID,14,Man Utd,MUN,4.5,0.0,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
465,Højlund,FWD,14,Man Utd,MUN,6.5,0.6,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
466,Zirkzee,FWD,14,Man Utd,MUN,6.0,0.4,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
467,Obi,FWD,14,Man Utd,MUN,4.5,2.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
468,Wheatley,FWD,14,Man Utd,MUN,4.5,0.1,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,10,FUL,False,3,2
681,Šeško,FWD,14,Man Utd,MUN,7.5,8.9,a,,1.0,1.0,0.0,20.5,12.0,3.2,10,FUL,False,3,2
52,J.Ramsey,MID,15,Newcastle,NEW,5.5,0.6,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
469,Pope,GK,15,Newcastle,NEW,5.0,4.0,a,,9.0,9.0,27.0,0.0,0.0,2.7,12,LIV,True,4,2
471,Gillespie,GK,15,Newcastle,NEW,4.0,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
472,Odysseas,GK,15,Newcastle,NEW,4.0,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
473,Hall,DEF,15,Newcastle,NEW,5.5,1.8,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
474,Schär,DEF,15,Newcastle,NEW,5.5,2.8,a,,8.0,8.0,13.8,1.9,4.0,2.0,12,LIV,True,4,2
475,Botman,DEF,15,Newcastle,NEW,5.0,0.5,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
476,Burn,DEF,15,Newcastle,NEW,5.0,4.0,a,,9.0,9.0,18.6,1.2,2.0,2.2,12,LIV,True,4,2
477,Livramento,DEF,15,Newcastle,NEW,5.0,4.1,a,,9.0,9.0,18.0,25.4,4.0,4.7,12,LIV,True,4,2
478,Trippier,DEF,15,Newcastle,NEW,5.0,2.2,a,,6.0,6.0,9.8,22.5,0.0,3.2,12,LIV,True,4,2
479,Krafth,DEF,15,Newcastle,NEW,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
480,Lascelles,DEF,15,Newcastle,NEW,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
481,A.Murphy,DEF,15,Newcastle,NEW,4.0,0.8,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
482,Ashby,DEF,15,Newcastle,NEW,4.0,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
483,Pivas,DEF,15,Newcastle,NEW,4.0,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
484,Targett,DEF,15,Newcastle,NEW,4.0,0.5,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
485,Gordon,MID,15,Newcastle,NEW,7.5,1.9,a,100.0,3.0,3.0,5.4,13.0,41.0,5.9,12,LIV,True,4,2
486,Elanga,MID,15,Newcastle,NEW,7.0,7.5,a,,3.0,3.0,8.6,29.8,27.0,6.5,12,LIV,True,4,2
487,Barnes,MID,15,Newcastle,NEW,6.5,0.5,a,,3.0,3.0,12.8,56.8,25.0,9.5,12,LIV,True,4,2
488,Bruno G.,MID,15,Newcastle,NEW,6.5,1.6,a,,3.0,3.0,7.6,22.6,2.0,3.2,12,LIV,True,4,2
489,J.Murphy,MID,15,Newcastle,NEW,6.5,2.0,a,,1.0,1.0,0.6,1.3,4.0,0.6,12,LIV,True,4,2
490,Joelinton,MID,15,Newcastle,NEW,6.0,0.5,a,,2.0,2.0,4.4,4.2,6.0,1.5,12,LIV,True,4,2
491,Tonali,MID,15,Newcastle,NEW,5.5,1.8,a,,3.0,3.0,13.8,29.2,0.0,4.3,12,LIV,True,4,2
492,Antoñito C.,MID,15,Newcastle,NEW,5.0,0.0,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
494,Willock,MID,15,Newcastle,NEW,5.0,0.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
495,Hayden,MID,15,Newcastle,NEW,4.5,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
496,Kuol,MID,15,Newcastle,NEW,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
497,L.Miley,MID,15,Newcastle,NEW,4.5,2.6,a,,1.0,1.0,2.6,11.0,2.0,1.6,12,LIV,True,4,2
498,White,MID,15,Newcastle,NEW,4.5,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
499,Isak,FWD,15,Newcastle,NEW,10.4,5.4,n,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
500,Osula,FWD,15,Newcastle,NEW,5.5,0.2,a,,1.0,1.0,0.0,0.3,7.0,0.7,12,LIV,True,4,2
501,Neave,FWD,15,Newcastle,NEW,4.5,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
674,Ramsdale,GK,15,Newcastle,NEW,5.0,0.9,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
684,Thiaw,DEF,15,Newcastle,NEW,5.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
689,Seung soo,MID,15,Newcastle,NEW,4.5,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,12,LIV,True,4,2
426,McAtee,MID,16,Nott'm Forest,NFO,5.5,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
502,Sels,GK,16,Nott'm Forest,NFO,5.0,19.6,a,,2.0,2.0,14.6,0.0,0.0,1.5,8,CRY,False,3,2
503,C.Miguel,GK,16,Nott'm Forest,NFO,4.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
504,Turner,GK,16,Nott'm Forest,NFO,4.0,0.2,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
505,Milenković,DEF,16,Nott'm Forest,NFO,5.5,9.8,a,,2.0,2.0,17.2,0.5,0.0,1.8,8,CRY,False,3,2
506,Murillo,DEF,16,Nott'm Forest,NFO,5.5,6.8,a,,2.0,2.0,11.8,1.6,0.0,1.3,8,CRY,False,3,2
507,Aina,DEF,16,Nott'm Forest,NFO,5.0,14.6,a,,4.0,4.0,27.2,16.1,2.0,4.5,8,CRY,False,3,2
508,N.Williams,DEF,16,Nott'm Forest,NFO,5.0,10.1,a,,1.0,1.0,19.0,28.8,2.0,5.0,8,CRY,False,3,2
509,David Carmo,DEF,16,Nott'm Forest,NFO,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
510,Jair Cunha,DEF,16,Nott'm Forest,NFO,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
511,Morato,DEF,16,Nott'm Forest,NFO,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
512,O.Richards,DEF,16,Nott'm Forest,NFO,4.5,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
513,Abbott,DEF,16,Nott'm Forest,NFO,4.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
514,Boly,DEF,16,Nott'm Forest,NFO,4.0,0.5,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
515,Gibbs-White,MID,16,Nott'm Forest,NFO,7.5,5.2,a,,5.0,5.0,28.8,51.8,15.0,9.6,8,CRY,False,3,2
516,Hudson-Odoi,MID,16,Nott'm Forest,NFO,6.0,1.1,a,,2.0,2.0,11.8,32.3,9.0,5.3,8,CRY,False,3,2
517,Anderson,MID,16,Nott'm Forest,NFO,5.5,6.5,a,,6.0,6.0,28.6,21.3,20.0,7.0,8,CRY,False,3,2
518,Jota,MID,16,Nott'm Forest,NFO,5.5,0.1,a,,1.0,1.0,5.0,0.5,4.0,1.0,8,CRY,False,3,2
519,Dominguez,MID,16,Nott'm Forest,NFO,5.0,0.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
520,O'Brien,MID,16,Nott'm Forest,NFO,5.0,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
521,Sangaré,MID,16,Nott'm Forest,NFO,5.0,0.1,a,,2.0,2.0,1.4,4.2,1.0,0.7,8,CRY,False,3,2
522,Yates,MID,16,Nott'm Forest,NFO,5.0,0.1,a,,1.0,1.0,4.6,1.6,2.0,0.8,8,CRY,False,3,2
523,Da Silva Moreira,MID,16,Nott'm Forest,NFO,4.5,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
524,Stamenic,MID,16,Nott'm Forest,NFO,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
525,Wood,FWD,16,Nott'm Forest,NFO,7.6,17.9,a,,13.0,13.0,66.2,4.3,54.0,12.5,8,CRY,False,3,2
526,Igor Jesus,FWD,16,Nott'm Forest,NFO,6.0,0.7,a,,1.0,1.0,1.0,1.5,2.0,0.5,8,CRY,False,3,2
527,Awoniyi,FWD,16,Nott'm Forest,NFO,5.5,0.7,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
669,Ndoye,MID,16,Nott'm Forest,NFO,6.0,0.7,a,,9.0,9.0,32.2,0.8,27.0,6.0,8,CRY,False,3,2
675,Gunn,GK,16,Nott'm Forest,NFO,4.0,1.9,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
693,Hutchinson,MID,16,Nott'm Forest,NFO,5.5,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
696,Kalimuendo,FWD,16,Nott'm Forest,NFO,6.0,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,8,CRY,False,3,2
252,Marc Guiu,FWD,17,Sunderland,SUN,4.5,19.8,a,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
528,Patterson,GK,17,Sunderland,SUN,4.5,0.3,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
529,Moore,GK,17,Sunderland,SUN,4.0,0.5,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
530,Nna Noukeu,GK,17,Sunderland,SUN,4.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
531,Ballard,DEF,17,Sunderland,SUN,4.6,4.3,a,,17.0,17.0,69.6,0.5,64.0,13.4,3,BUR,False,2,2
532,Hume,DEF,17,Sunderland,SUN,4.5,0.3,a,,6.0,6.0,15.2,15.8,2.0,3.3,3,BUR,False,2,2
533,Alese,DEF,17,Sunderland,SUN,4.0,0.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
534,Anderson,DEF,17,Sunderland,SUN,4.0,0.5,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
535,Cirkin,DEF,17,Sunderland,SUN,4.0,0.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
536,Hjelde,DEF,17,Sunderland,SUN,4.0,0.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
537,Huggins,DEF,17,Sunderland,SUN,4.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
538,Johnson,DEF,17,Sunderland,SUN,4.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
539,O'Nien,DEF,17,Sunderland,SUN,4.0,0.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
540,Pembele,DEF,17,Sunderland,SUN,4.0,0.2,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
541,Reinildo,DEF,17,Sunderland,SUN,4.0,7.9,a,,6.0,6.0,13.6,2.5,0.0,1.6,3,BUR,False,2,2
542,Seelt,DEF,17,Sunderland,SUN,4.0,0.3,d,75.0,1.0,1.0,15.2,0.6,0.0,1.6,3,BUR,False,2,2
543,Adingra,MID,17,Sunderland,SUN,5.5,1.8,a,,6.0,6.0,0.0,14.5,6.0,2.0,3,BUR,False,2,2
544,Diarra,MID,17,Sunderland,SUN,5.5,0.1,a,,3.0,3.0,7.0,2.8,20.0,3.0,3,BUR,False,2,2
545,Roberts,MID,17,Sunderland,SUN,5.5,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
546,Aleksić,MID,17,Sunderland,SUN,5.0,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
547,E.Le Fée,MID,17,Sunderland,SUN,5.0,0.3,a,,1.0,1.0,3.2,0.3,0.0,0.4,3,BUR,False,2,2
548,Mundle,MID,17,Sunderland,SUN,5.0,0.0,i,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
549,Neil,MID,17,Sunderland,SUN,5.0,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
550,Poveda,MID,17,Sunderland,SUN,5.0,0.0,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
551,Rigg,MID,17,Sunderland,SUN,5.0,0.1,a,,1.0,1.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
552,Sadiki,MID,17,Sunderland,SUN,5.0,0.0,a,,3.0,3.0,11.0,3.8,0.0,1.5,3,BUR,False,2,2
553,Talbi,MID,17,Sunderland,SUN,5.0,0.3,a,,6.0,6.0,20.8,18.4,2.0,4.1,3,BUR,False,2,2
554,Ba,MID,17,Sunderland,SUN,4.5,0.3,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
555,Browne,MID,17,Sunderland,SUN,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
556,Ekwah,MID,17,Sunderland,SUN,4.5,0.0,u,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
557,H.Jones,MID,17,Sunderland,SUN,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
558,Matete,MID,17,Sunderland,SUN,4.5,0.3,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
559,Triantis,MID,17,Sunderland,SUN,4.5,0.1,a,,0.0,0.0,0.0,0.0,0.0,0.0,3,BUR,False,2,2
