name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,player_id,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,gw,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,points,transfers_balance,transfers_in,transfers_out,price,was_home,winning_goals,yellow_cards,GW,season,pos,team,xP,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
Sam Greenwood,0,,,,0,0,0,,,0.0,,,237,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,17,0,,0,0,,0,25,0,1337198,,,,0.0,1.0,0.0,0,18511,81685,63174,41,True,,0,25,2022-23,FWD,Leeds,1.3,0.0,0.0,0.0,0.0,0.0
Nathaniel Chalobah,0,,,,0,0,0,,,0.0,,,203,,,244,,0,0,0.0,,0.0,,2023-02-24T20:00:00Z,,,,0,,,20,0,,0,0,,0,25,0,8240,,,,1.0,1.0,0.0,0,-166,0,166,44,True,,0,25,2022-23,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Nathaniel Phillips,0,,,,0,0,0,,,0.0,,,501,,,67,,0,0,0.0,,0.0,,2023-03-01T20:00:00Z,,,,0,,,20,0,,0,0,,0,25,0,49109,,,,0.0,2.0,0.0,0,-2008,631,2639,39,True,,0,25,2022-23,DEF,Liverpool,1.0,0.0,0.0,0.0,0.0,0.0
Loïc Mbe Soh,0,,,,0,0,0,,,0.0,,,393,,,250,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,19,0,,0,0,,0,25,0,3503,,,,0.0,4.0,0.0,0,-58,0,58,42,False,,0,25,2022-23,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Diogo Pinheiro Monteiro,0,,,,0,0,0,,,0.0,,,743,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,17,0,,0,0,,0,25,0,544,,,,0.0,1.0,0.0,0,134,193,59,40,True,,0,25,2022-23,DEF,Leeds,0.5,0.0,0.0,0.0,0.0,0.0
Tosin Adarabioyo,0,,,,0,0,0,,,0.0,,,209,,,244,,0,0,0.0,,0.0,,2023-02-24T20:00:00Z,,,,0,,,20,0,,0,0,,0,25,0,13101,,,,1.0,1.0,0.0,0,145,513,368,45,True,,0,25,2022-23,DEF,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Kalvin Phillips,0,,,,0,11,0,,,12.8,,,325,,,241,,1,0,3.2,,11.0,,2023-02-25T17:30:00Z,,,,35,,,3,0,,0,0,,0,25,0,13306,,,,4.0,1.0,8.0,0,6,110,104,48,False,,1,25,2022-23,MID,Man City,1.7,0.01,0.07,0.06,0.81,0.0
Carlos Ribeiro Dias,0,,,,0,0,0,,,0.0,,,383,,,250,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,19,0,,0,0,,0,25,0,34921,,,,0.0,4.0,0.0,0,-387,246,633,42,False,,0,25,2022-23,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Marek Rodák,0,,,,0,0,0,,,0.0,,,213,,,244,,0,0,0.0,,0.0,,2023-02-24T20:00:00Z,,,,0,,,20,0,,0,0,,0,25,0,18604,,,,1.0,1.0,0.0,0,-101,360,461,43,True,,0,25,2022-23,GK,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Andrey Nascimento dos Santos,0,,,,0,0,0,,,0.0,,,702,,,249,,0,0,0.0,,0.0,,2023-02-26T13:30:00Z,,,,0,,,18,0,,0,0,,0,25,0,362,,,,0.0,2.0,0.0,0,18,75,57,45,False,,0,25,2022-23,MID,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Luke Thomas,0,,,,0,0,0,,,0.0,,,270,,,246,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,1,0,,0,0,,0,25,0,13320,,,,1.0,0.0,0.0,0,-1284,455,1739,40,True,,0,25,2022-23,DEF,Leicester,-0.3,0.0,0.0,0.0,0.0,0.0
Rodrigo Hernandez,0,,,,0,10,0,,,7.9,,,315,,,241,,0,0,1.7,,7.6,,2023-02-25T17:30:00Z,,,,54,,,3,0,,0,0,,0,25,0,214813,,,,4.0,1.0,1.0,1,7609,15810,8201,56,False,,0,25,2022-23,MID,Man City,4.9,0.04,0.07,0.03,0.55,1.0
Fraser Forster,0,,,,0,25,1,,,0.0,,,426,,,249,,0,0,1.5,,14.6,,2023-02-26T13:30:00Z,,,,90,,,6,0,,0,0,,0,25,2,457880,,,,0.0,2.0,0.0,6,17810,26519,8709,39,True,,0,25,2022-23,GK,Spurs,3.0,0.0,0.0,0.0,0.41,1.0
Alex Oxlade-Chamberlain,0,,,,0,0,0,,,0.0,,,278,,,67,,0,0,0.0,,0.0,,2023-03-01T20:00:00Z,,,,0,,,20,0,,0,0,,0,25,0,2054,,,,0.0,2.0,0.0,0,-86,92,178,49,True,,0,25,2022-23,MID,Liverpool,1.4,0.0,0.0,0.0,0.0,0.0
Ethan Nwaneri,0,,,,0,0,0,,,0.0,,,630,,,61,,0,0,0.0,,0.0,,2023-03-01T19:45:00Z,,,,0,,,8,0,,0,0,,0,25,0,913,,,,0.0,4.0,0.0,0,-11,22,33,45,True,,0,25,2022-23,MID,Arsenal,1.0,0.0,0.0,0.0,0.0,0.0
Jack Grealish,0,,,,0,18,1,,,3.8,,,305,,,241,,0,0,2.8,,15.2,,2023-02-25T17:30:00Z,,,,71,,,3,0,,0,0,,0,25,0,370985,,,,4.0,1.0,9.0,3,74277,95722,21445,68,False,,0,25,2022-23,MID,Man City,5.9,0.04,0.07,0.03,1.16,1.0
James McAtee,0,,,,0,0,0,,,0.0,,,317,,,241,,0,0,0.0,,0.0,,2023-02-25T17:30:00Z,,,,0,,,3,0,,0,0,,0,25,0,400,,,,4.0,1.0,0.0,0,-1,0,1,45,False,,0,25,2022-23,MID,Man City,0.0,0.0,0.0,0.0,0.0,0.0
Will Smallbone,0,,,,0,0,0,,,0.0,,,415,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,11,0,,0,0,,0,25,0,764,,,,0.0,1.0,0.0,0,-7,0,7,45,False,,0,25,2022-23,MID,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
Martial Godo,0,,,,0,0,0,,,0.0,,,641,,,244,,0,0,0.0,,0.0,,2023-02-24T20:00:00Z,,,,0,,,20,0,,0,0,,0,25,0,555,,,,1.0,1.0,0.0,0,8,64,56,45,True,,0,25,2022-23,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Chris Wood,0,,,,0,4,0,,,3.2,,,354,,,250,,2,0,0.4,,1.0,,2023-02-25T15:00:00Z,,,,76,,,19,0,,0,0,,0,25,0,91103,,,,0.0,4.0,0.0,2,11450,14744,3294,56,False,,0,25,2022-23,FWD,Nott'm Forest,3.5,0.01,0.01,0.0,2.31,1.0
Darren Randolph,0,,,,0,0,0,,,0.0,,,571,,,241,,0,0,0.0,,0.0,,2023-02-25T17:30:00Z,,,,0,,,13,0,,0,0,,0,25,0,16270,,,,4.0,1.0,0.0,0,-59,182,241,40,True,,0,25,2022-23,GK,Bournemouth,-1.5,0.0,0.0,0.0,0.0,0.0
Leander Dendoncker,0,,,,0,0,0,,,0.0,,,479,,,243,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,8,0,,0,0,,0,25,0,7529,,,,2.0,0.0,0.0,0,2,131,129,47,False,,0,25,2022-23,MID,Aston Villa,0.5,0.0,0.0,0.0,0.0,0.0
Keylor Navas,0,,,,0,13,0,,,0.0,,,729,,,250,,4,0,1.4,,13.8,,2023-02-25T15:00:00Z,,,,90,,,19,0,,0,0,,0,25,1,102916,,,,0.0,4.0,0.0,0,33424,38290,4866,45,False,,0,25,2022-23,GK,Nott'm Forest,3.5,0.0,0.0,0.0,2.73,1.0
Allan Marques Loureiro,0,,,,0,0,0,,,0.0,,,183,,,61,,0,0,0.0,,0.0,,2023-03-01T19:45:00Z,,,,0,,,1,0,,0,0,,0,25,0,6243,,,,0.0,4.0,0.0,0,-27,0,27,48,False,,0,25,2022-23,MID,Everton,0.0,0.0,0.0,0.0,0.0,0.0
Ibrahima Konaté,0,,,,0,25,1,,,1.3,,,290,,,67,,0,0,1.4,,10.4,,2023-03-01T20:00:00Z,,,,90,,,20,0,,0,0,,0,25,0,42854,,,,0.0,2.0,2.0,6,-2775,330,3105,48,True,,0,25,2022-23,DEF,Liverpool,1.7,0.06,0.06,0.0,0.93,1.0
Aleksandar Mitrović,0,,,,0,0,0,,,0.0,,,210,,,244,,0,0,0.0,,0.0,,2023-02-24T20:00:00Z,,,,0,,,20,0,,0,0,,0,25,0,2103398,,,,1.0,1.0,0.0,0,-410083,11791,421874,68,True,,0,25,2022-23,FWD,Fulham,0.5,0.0,0.0,0.0,0.0,0.0
Yerson Mosquera Valdelamar,0,,,,0,0,0,,,0.0,,,494,,,67,,0,0,0.0,,0.0,,2023-03-01T20:00:00Z,,,,0,,,12,0,,0,0,,0,25,0,108664,,,,0.0,2.0,0.0,0,-4072,0,4072,39,False,,0,25,2022-23,DEF,Wolves,0.0,0.0,0.0,0.0,0.0,0.0
Roméo Lavia,0,,,,0,14,0,,,1.2,,,321,,,245,,1,0,0.9,,7.6,,2023-02-25T15:00:00Z,,,,90,,,11,0,,0,0,,0,25,0,20175,,,,0.0,1.0,0.0,1,336,746,410,45,False,,1,25,2022-23,MID,Southampton,1.0,0.0,0.0,0.0,0.86,1.0
Ellis Simms,0,,,,0,0,0,,,0.0,,,686,,,61,,0,0,0.0,,0.0,,2023-03-01T19:45:00Z,,,,0,,,1,0,,0,0,,0,25,0,18732,,,,0.0,4.0,0.0,0,6955,9046,2091,45,False,,0,25,2022-23,FWD,Everton,1.1,0.0,0.0,0.0,0.0,0.0
Emmanuel Dennis,0,,,,0,0,0,,,0.0,,,585,,,250,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,19,0,,0,0,,0,25,0,13225,,,,0.0,4.0,0.0,0,-39,462,501,56,False,,0,25,2022-23,FWD,Nott'm Forest,0.2,0.0,0.0,0.0,0.0,0.0
Gustavo Henrique Furtado Scarpa,0,,,,0,0,0,,,0.0,,,681,,,250,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,19,0,,0,0,,0,25,0,961,,,,0.0,4.0,0.0,0,-100,43,143,49,False,,0,25,2022-23,MID,Nott'm Forest,0.2,0.0,0.0,0.0,0.0,0.0
Will Hughes,0,,,,0,0,0,,,0.0,,,163,,,242,,0,0,0.0,,0.0,,2023-02-25T19:45:00Z,,,,0,,,12,0,,0,0,,0,25,0,3057,,,,0.0,0.0,0.0,0,-4,49,53,48,True,,0,25,2022-23,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Joe Ayodele-Aribo,0,,,,0,0,0,,,0.0,,,512,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,11,0,,0,0,,0,25,0,30949,,,,0.0,1.0,0.0,0,-266,253,519,51,False,,0,25,2022-23,MID,Southampton,-0.3,0.0,0.0,0.0,0.0,0.0
Orel Mangala,0,,,,0,0,0,,,0.0,,,536,,,250,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,19,0,,0,0,,0,25,0,2393,,,,0.0,4.0,0.0,0,-4,29,33,49,False,,0,25,2022-23,MID,Nott'm Forest,0.8,0.0,0.0,0.0,0.0,0.0
Luke Plange,0,,,,0,0,0,,,0.0,,,496,,,242,,0,0,0.0,,0.0,,2023-02-25T19:45:00Z,,,,0,,,12,0,,0,0,,0,25,0,27900,,,,0.0,0.0,0.0,0,-218,0,218,45,True,,0,25,2022-23,FWD,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Cristian Romero,0,,,,0,25,1,,,0.4,,,443,,,249,,0,0,2.6,,24.0,,2023-02-26T13:30:00Z,,,,90,,,6,0,,0,0,,0,25,0,148435,,,,0.0,2.0,2.0,6,5425,7551,2126,49,True,,0,25,2022-23,DEF,Spurs,3.8,0.01,0.01,0.0,0.41,1.0
Jack Harrison,1,,,,0,19,1,,,31.8,,,233,,,245,,0,0,6.8,,27.0,,2023-02-25T15:00:00Z,,,,90,,,17,0,,0,0,,0,25,0,186499,,,,0.0,1.0,9.0,6,950,8003,7053,58,True,,0,25,2022-23,MID,Leeds,3.5,0.05,0.09,0.04,0.37,1.0
Maxwel Cornet,0,,,,0,0,0,,,0.0,,,575,,,250,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,16,0,,0,0,,0,25,0,5339,,,,0.0,4.0,0.0,0,-58,28,86,59,True,,0,25,2022-23,MID,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Luis Sinisterra Lucumí,0,,,,0,0,0,,,0.0,,,508,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,17,0,,0,0,,0,25,0,26245,,,,0.0,1.0,0.0,0,-940,46,986,65,True,,0,25,2022-23,MID,Leeds,0.2,0.0,0.0,0.0,0.0,0.0
Nathaniel Clyne,0,,,,0,16,1,,,5.8,,,157,,,242,,0,0,1.0,,4.4,,2023-02-25T19:45:00Z,,,,90,,,12,0,,0,0,,0,25,0,16436,,,,0.0,0.0,0.0,5,-205,596,801,45,True,,1,25,2022-23,DEF,Crystal Palace,2.0,0.02,0.02,0.0,0.9,1.0
Stuart Armstrong,0,,,,0,1,1,,,1.6,,,405,,,245,,0,0,0.7,,0.0,,2023-02-25T15:00:00Z,,,,62,,,11,0,,0,0,,0,25,0,7680,,,,0.0,1.0,6.0,2,348,513,165,47,False,,1,25,2022-23,MID,Southampton,1.0,0.0,0.07,0.07,0.52,1.0
Oriol Romeu Vidal,0,,,,0,0,0,,,0.0,,,402,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,11,0,,0,0,,0,25,0,3295,,,,0.0,1.0,0.0,0,-11,0,11,48,False,,0,25,2022-23,MID,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Roberts,0,,,,0,0,0,,,0.0,,,229,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,17,0,,0,0,,0,25,0,62,,,,0.0,1.0,0.0,0,0,0,0,50,True,,0,25,2022-23,MID,Leeds,0.0,0.0,0.0,0.0,0.0,0.0
Lamare Bogarde,0,,,,0,0,0,,,0.0,,,638,,,243,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,8,0,,0,0,,0,25,0,4693,,,,2.0,0.0,0.0,0,-223,0,223,40,False,,0,25,2022-23,DEF,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Brunt,0,,,,0,0,0,,,0.0,,,273,,,246,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,1,0,,0,0,,0,25,0,36063,,,,1.0,0.0,0.0,0,-323,487,810,39,True,,0,25,2022-23,DEF,Leicester,-0.5,0.0,0.0,0.0,0.0,0.0
Jannik Vestergaard,0,,,,0,0,0,,,0.0,,,253,,,246,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,1,0,,0,0,,0,25,0,606743,,,,1.0,0.0,0.0,0,-15304,5410,20714,39,True,,0,25,2022-23,DEF,Leicester,-0.5,0.0,0.0,0.0,0.0,0.0
Trevoh Chalobah,0,,,,0,0,0,,,0.0,,,141,,,249,,0,0,0.0,,0.0,,2023-02-26T13:30:00Z,,,,0,,,18,0,,0,0,,0,25,0,56267,,,,0.0,2.0,0.0,0,-3136,553,3689,45,False,,0,25,2022-23,DEF,Chelsea,0.2,0.0,0.0,0.0,0.0,0.0
Chris Richards,0,,,,0,0,0,,,0.0,,,530,,,242,,0,0,0.0,,0.0,,2023-02-25T19:45:00Z,,,,0,,,12,0,,0,0,,0,25,0,5968,,,,0.0,0.0,0.0,0,-37,87,124,44,True,,0,25,2022-23,DEF,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Plain,0,,,,0,0,0,,,0.0,,,649,,,241,,0,0,0.0,,0.0,,2023-02-25T17:30:00Z,,,,0,,,13,0,,0,0,,0,25,0,1736,,,,4.0,1.0,0.0,0,-12,71,83,40,True,,0,25,2022-23,GK,Bournemouth,-1.5,0.0,0.0,0.0,0.0,0.0
Diogo Teixeira da Silva,1,,,,0,17,1,,,25.4,,,288,,,67,,0,0,5.6,,17.0,,2023-03-01T20:00:00Z,,,,75,,,20,0,,0,0,,0,25,0,57881,,,,0.0,2.0,14.0,5,16017,20874,4857,88,True,,0,25,2022-23,FWD,Liverpool,4.6,0.62,0.86,0.24,0.93,1.0
Rodrigo Moreno,0,,,,0,0,0,,,0.0,,,225,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,17,0,,0,0,,0,25,0,438406,,,,0.0,1.0,0.0,0,-36898,266,37164,63,True,,0,25,2022-23,MID,Leeds,0.0,0.0,0.0,0.0,0.0,0.0
Ben Greenwood,0,,,,0,0,0,,,0.0,,,737,,,241,,0,0,0.0,,0.0,,2023-02-25T17:30:00Z,,,,0,,,13,0,,0,0,,0,25,0,1385,,,,4.0,1.0,0.0,0,236,380,144,40,True,,0,25,2022-23,DEF,Bournemouth,-1.5,0.0,0.0,0.0,0.0,0.0
Francisco Jorge Tomás Oliveira,0,,,,0,0,0,,,0.0,,,490,,,67,,0,0,0.0,,0.0,,2023-03-01T20:00:00Z,,,,0,,,12,0,,0,0,,0,25,0,436,,,,0.0,2.0,0.0,0,16,36,20,50,False,,0,25,2022-23,MID,Wolves,0.0,0.0,0.0,0.0,0.0,0.0
Mohammed Salisu,0,,,,0,0,0,,,0.0,,,420,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,11,0,,0,0,,0,25,0,20801,,,,0.0,1.0,0.0,0,-460,695,1155,44,False,,0,25,2022-23,DEF,Southampton,-0.3,0.0,0.0,0.0,0.0,0.0
Lucas Tolentino Coelho de Lima,0,,,,0,19,1,,,15.8,,,603,,,250,,0,0,3.5,,9.8,,2023-02-25T15:00:00Z,,,,82,,,16,0,,0,0,,0,25,0,56480,,,,0.0,4.0,9.0,3,-4814,122,4936,59,True,,0,25,2022-23,MID,West Ham,1.8,0.14,0.28,0.13,0.37,1.0
Jean-Philippe Mateta,0,,,,0,-7,1,,,1.9,,,168,,,242,,0,0,0.6,,0.0,,2023-02-25T19:45:00Z,,,,70,,,12,0,,0,0,,0,25,0,40085,,,,0.0,0.0,10.0,2,176,1701,1525,51,True,,0,25,2022-23,FWD,Crystal Palace,1.3,0.0,0.43,0.42,0.74,1.0
Salomón Rondón,0,,,,0,0,0,,,0.0,,,177,,,61,,0,0,0.0,,0.0,,2023-03-01T19:45:00Z,,,,0,,,1,0,,0,0,,0,25,0,40106,,,,0.0,4.0,0.0,0,-502,0,502,49,False,,0,25,2022-23,FWD,Everton,0.0,0.0,0.0,0.0,0.0,0.0
Liam Cooper,0,,,,0,0,0,,,0.0,,,221,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,17,0,,0,0,,0,25,0,6366,,,,0.0,1.0,0.0,0,-318,49,367,44,True,,0,25,2022-23,DEF,Leeds,0.9,0.0,0.0,0.0,0.0,0.0
Ben Doak,0,,,,0,0,0,,,0.0,,,665,,,67,,0,0,0.0,,0.0,,2023-03-01T20:00:00Z,,,,0,,,20,0,,0,0,,0,25,0,397,,,,0.0,2.0,0.0,0,-30,33,63,45,True,,0,25,2022-23,MID,Liverpool,1.0,0.0,0.0,0.0,0.0,0.0
Arnaut Danjuma,0,,,,0,0,0,,,0.0,,,713,,,249,,0,0,0.0,,0.0,,2023-02-26T13:30:00Z,,,,0,,,6,0,,0,0,,0,25,0,3337,,,,0.0,2.0,0.0,0,-247,469,716,64,True,,0,25,2022-23,MID,Spurs,0.2,0.0,0.0,0.0,0.0,0.0
Erling Haaland,1,,,,1,40,1,,,3.2,,,318,,,241,,0,1,8.6,,37.6,,2023-02-25T17:30:00Z,,,,71,,,3,0,,0,0,,0,25,0,9520984,,,,4.0,1.0,45.0,10,-38087,18665,56752,122,False,,0,25,2022-23,FWD,Man City,6.3,0.01,0.57,0.55,1.16,1.0
Oliwier Zych,0,,,,0,0,0,,,0.0,,,745,,,243,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,8,0,,0,0,,0,25,0,451,,,,2.0,0.0,0.0,0,122,179,57,40,False,,0,25,2022-23,GK,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0
Euan Pollock,0,,,,0,0,0,,,0.0,,,706,,,241,,0,0,0.0,,0.0,,2023-02-25T17:30:00Z,,,,0,,,13,0,,0,0,,0,25,0,1107,,,,4.0,1.0,0.0,0,112,278,166,45,True,,0,25,2022-23,FWD,Bournemouth,-1.5,0.0,0.0,0.0,0.0,0.0
Sasa Lukic,0,,,,0,6,0,,,1.9,,,726,,,244,,0,0,1.3,,6.8,,2023-02-24T20:00:00Z,,,,45,,,20,0,,0,0,,0,25,0,340,,,,1.0,1.0,4.0,1,1,62,61,45,True,,0,25,2022-23,MID,Fulham,0.5,0.02,0.05,0.03,0.35,0.0
Lewis Cook,0,,,,0,0,0,,,0.0,,,67,,,241,,0,0,0.0,,0.0,,2023-02-25T17:30:00Z,,,,0,,,13,0,,0,0,,0,25,0,6188,,,,4.0,1.0,0.0,0,-189,31,220,49,True,,0,25,2022-23,MID,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0
Remi Matthews,0,,,,0,0,0,,,0.0,,,495,,,242,,0,0,0.0,,0.0,,2023-02-25T19:45:00Z,,,,0,,,12,0,,0,0,,0,25,0,1945,,,,0.0,0.0,0.0,0,-35,0,35,40,True,,0,25,2022-23,GK,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Phil Foden,1,,,,3,49,0,,,86.3,,,314,,,241,,1,1,19.4,,68.0,,2023-02-25T17:30:00Z,,,,90,,,3,0,,0,0,,0,25,0,973424,,,,4.0,1.0,40.0,13,-9327,14153,23480,80,False,,0,25,2022-23,MID,Man City,4.9,1.09,1.53,0.44,1.35,1.0
David Ozoh,0,,,,0,0,0,,,0.0,,,676,,,242,,0,0,0.0,,0.0,,2023-02-25T19:45:00Z,,,,0,,,12,0,,0,0,,0,25,0,212,,,,0.0,0.0,0.0,0,13,44,31,45,True,,0,25,2022-23,MID,Crystal Palace,-0.5,0.0,0.0,0.0,0.0,0.0
Juan Larios López,0,,,,0,0,0,,,0.0,,,622,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,11,0,,0,0,,0,25,0,5644,,,,0.0,1.0,0.0,0,-82,91,173,40,False,,0,25,2022-23,DEF,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
Calvin Ramsay,0,,,,0,0,0,,,0.0,,,298,,,67,,0,0,0.0,,0.0,,2023-03-01T20:00:00Z,,,,0,,,20,0,,0,0,,0,25,0,24688,,,,0.0,2.0,0.0,0,-1600,70,1670,39,True,,0,25,2022-23,DEF,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Danilo dos Santos de Oliveira,0,,,,0,0,0,,,0.0,,,703,,,250,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,19,0,,0,0,,0,25,0,896,,,,0.0,4.0,0.0,0,122,231,109,45,False,,0,25,2022-23,MID,Nott'm Forest,0.2,0.0,0.0,0.0,0.0,0.0
Steve Cook,0,,,,0,0,0,,,0.0,,,379,,,250,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,19,0,,0,0,,0,25,0,12129,,,,0.0,4.0,0.0,0,-75,152,227,43,False,,0,25,2022-23,DEF,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Bertrand,0,,,,0,0,0,,,0.0,,,250,,,246,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,1,0,,0,0,,0,25,0,2670,,,,1.0,0.0,0.0,0,-49,67,116,39,True,,0,25,2022-23,DEF,Leicester,-0.1,0.0,0.0,0.0,0.0,0.0
Mislav Orsic,0,,,,0,0,0,,,0.0,,,692,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,11,0,,0,0,,0,25,0,1547,,,,0.0,1.0,0.0,0,-262,118,380,52,False,,0,25,2022-23,MID,Southampton,0.0,0.0,0.0,0.0,0.0,0.0
Sékou Mara,0,,,,0,3,0,,,10.6,,,528,,,245,,1,0,1.6,,5.2,,2023-02-25T15:00:00Z,,,,27,,,11,0,,0,0,,0,25,0,9997,,,,0.0,1.0,0.0,1,194,614,420,53,False,,0,25,2022-23,FWD,Southampton,-0.3,0.0,0.0,0.0,0.34,0.0
Xande Nascimento da Costa Silva,0,,,,0,0,0,,,0.0,,,390,,,250,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,19,0,,0,0,,0,25,0,443,,,,0.0,4.0,0.0,0,-4,0,4,50,False,,0,25,2022-23,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Dean Henderson,0,,,,0,0,0,,,0.0,,,398,,,250,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,19,0,,0,0,,0,25,0,705420,,,,0.0,4.0,0.0,0,-44451,106,44557,46,False,,0,25,2022-23,GK,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Jack Stacey,0,,,,0,0,0,,,0.0,,,65,,,241,,0,0,0.0,,0.0,,2023-02-25T17:30:00Z,,,,0,,,13,0,,0,0,,0,25,0,4651,,,,4.0,1.0,0.0,0,-34,20,54,43,True,,0,25,2022-23,DEF,Bournemouth,-1.5,0.0,0.0,0.0,0.0,0.0
Mason Holgate,0,,,,0,3,0,,,0.0,,,192,,,61,,2,0,0.7,,7.4,,2023-03-01T19:45:00Z,,,,45,,,1,0,,0,0,,0,25,0,8107,,,,0.0,4.0,0.0,0,13,181,168,43,False,,0,25,2022-23,DEF,Everton,-0.5,0.0,0.0,0.0,2.21,0.0
Mateusz Klich,0,,,,0,0,0,,,0.0,,,223,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,17,0,,0,0,,0,25,0,5075,,,,0.0,1.0,0.0,0,-50,0,50,46,True,,0,25,2022-23,MID,Leeds,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Morgan,0,,,,0,0,0,,,0.0,,,671,,,245,,0,0,0.0,,0.0,,2023-02-25T15:00:00Z,,,,0,,,11,0,,0,0,,0,25,0,3314,,,,0.0,1.0,0.0,0,298,658,360,45,False,,0,25,2022-23,FWD,Southampton,-0.5,0.0,0.0,0.0,0.0,0.0
Armel Bella-Kotchap,0,,,,0,12,0,,,0.2,,,423,,,245,,1,0,2.9,,25.0,,2023-02-25T15:00:00Z,,,,90,,,11,0,,0,0,,0,25,0,18218,,,,0.0,1.0,4.0,1,1993,2432,439,45,False,,1,25,2022-23,DEF,Southampton,1.0,0.0,0.12,0.12,0.86,1.0
Ainsley Maitland-Niles,0,,,,0,12,0,,,0.8,,,21,,,245,,1,0,2.5,,24.6,,2023-02-25T15:00:00Z,,,,90,,,11,0,,0,0,,0,25,0,4841,,,,0.0,1.0,0.0,2,114,190,76,48,False,,0,25,2022-23,MID,Southampton,1.0,0.0,0.0,0.0,0.86,1.0
