name,assists,attempted_passes,big_chances_created,big_chances_missed,bonus,bps,clean_sheets,clearances_blocks_interceptions,completed_passes,creativity,dribbles,ea_index,player_id,errors_leading_to_goal,errors_leading_to_goal_attempt,fixture,fouls,goals_conceded,goals_scored,ict_index,id,influence,key_passes,kickoff_time,kickoff_time_formatted,loaned_in,loaned_out,minutes,offside,open_play_crosses,opponent_team,own_goals,penalties_conceded,penalties_missed,penalties_saved,recoveries,red_cards,gw,saves,selected,tackled,tackles,target_missed,team_a_score,team_h_score,threat,points,transfers_balance,transfers_in,transfers_out,price,was_home,winning_goals,yellow_cards,GW,season,pos,team,xP,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,starts
Andrey Nascimento dos Santos,0,,,,0,0,0,,,0.0,,,186,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,20,0,,0,0,,0,23,0,10407,,,,4.0,2.0,0.0,0,-139,85,224,43,True,,0,23,2023-24,MID,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Loris Karius,0,,,,0,0,0,,,0.0,,,580,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,12,0,,0,0,,0,23,0,26420,,,,4.0,4.0,0.0,0,-106,143,249,39,True,,0,23,2023-24,GK,Newcastle,1.0,0.0,0.0,0.0,0.0,0.0
Joshua Duffus,0,,,,0,0,0,,,0.0,,,747,,,224,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,8,0,,0,0,,0,23,0,307,,,,1.0,4.0,0.0,0,17,35,18,44,True,,0,23,2023-24,MID,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Bart Verbruggen,0,,,,0,23,0,,,0.0,,,152,,,224,,1,0,3.0,,30.0,,2024-02-03T15:00:00Z,,,,90,,,8,0,,0,0,,0,23,4,37771,,,,1.0,4.0,0.0,3,-720,328,1048,44,True,,0,23,2023-24,GK,Brighton,1.0,0.0,0.0,0.0,0.32,1.0
Tahith Chong,0,,,,0,0,0,,,0.0,,,586,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,15,0,,0,0,,0,23,0,7590,,,,4.0,4.0,0.0,0,-60,138,198,47,False,,0,23,2023-24,MID,Luton,-0.3,0.0,0.0,0.0,0.0,0.0
Morgan Sanson,0,,,,0,0,0,,,0.0,,,56,,,230,,0,0,0.0,,0.0,,2024-02-03T17:30:00Z,,,,0,,,17,0,,0,0,,0,23,0,411,,,,5.0,0.0,0.0,0,0,0,0,45,False,,0,23,2023-24,MID,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0
Bernd Leno,0,,,,0,11,0,,,0.0,,,275,,,225,,2,0,1.1,,11.4,,2024-02-03T15:00:00Z,,,,90,,,6,0,,0,0,,0,23,2,1736129,,,,2.0,2.0,0.0,1,34011,47217,13206,48,False,,0,23,2023-24,GK,Fulham,3.7,0.0,0.0,0.0,1.68,1.0
Josh Dasilva,0,,,,0,0,0,,,0.0,,,99,,,223,,0,0,0.0,,0.0,,2024-02-05T20:00:00Z,,,,0,,,13,0,,0,0,,0,23,0,2735,,,,3.0,1.0,0.0,0,37,59,22,47,True,,0,23,2023-24,MID,Brentford,-0.3,0.0,0.0,0.0,0.0,0.0
Josh Bowler,0,,,,0,0,0,,,0.0,,,440,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,3,0,,0,0,,0,23,0,208,,,,1.0,1.0,0.0,0,-3,0,3,45,False,,0,23,2023-24,MID,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Bashir Humphreys,0,,,,0,0,0,,,0.0,,,671,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,20,0,,0,0,,0,23,0,911,,,,4.0,2.0,0.0,0,-1,0,1,40,True,,0,23,2023-24,DEF,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
Oleksandr Zinchenko,0,,,,0,2,0,,,0.5,,,31,,,221,,1,0,0.7,,6.0,,2024-02-04T16:30:00Z,,,,45,,,11,0,,0,0,,0,23,0,1135267,,,,1.0,3.0,0.0,1,20928,44430,23502,52,True,,0,23,2023-24,DEF,Arsenal,4.7,0.0,0.0,0.0,0.1,1.0
Tyrese Francois,0,,,,0,0,0,,,0.0,,,272,,,225,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,6,0,,0,0,,0,23,0,2565,,,,2.0,2.0,0.0,0,-7,29,36,44,False,,0,23,2023-24,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Callum Wilson,0,,,,0,3,0,,,21.8,,,433,,,229,,2,0,3.5,,5.2,,2024-02-03T15:00:00Z,,,,45,,,12,0,,0,0,,0,23,0,329160,,,,4.0,4.0,8.0,1,-9720,929,10649,78,True,,0,23,2023-24,FWD,Newcastle,1.0,0.12,0.12,0.0,1.08,0.0
Allan Saint-Maximin,0,,,,0,0,0,,,0.0,,,426,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,12,0,,0,0,,0,23,0,2834,,,,4.0,4.0,0.0,0,0,0,0,60,True,,0,23,2023-24,MID,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Orford,0,,,,0,0,0,,,0.0,,,773,,,228,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,14,0,,0,0,,0,23,0,80,,,,0.0,3.0,0.0,0,2,12,10,45,False,,0,23,2023-24,MID,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Han-Noah Massengo,0,,,,0,3,0,,,0.0,,,694,,,225,,0,0,0.0,,0.2,,2024-02-03T15:00:00Z,,,,1,,,10,0,,0,0,,0,23,0,855,,,,2.0,2.0,0.0,1,-2,7,9,49,True,,0,23,2023-24,MID,Burnley,0.7,0.0,0.0,0.0,0.0,0.0
Zeki Amdouni,0,,,,0,6,0,,,0.7,,,594,,,225,,2,0,1.6,,8.0,,2024-02-03T15:00:00Z,,,,62,,,10,0,,0,0,,0,23,0,34850,,,,2.0,2.0,7.0,2,4120,7215,3095,53,True,,0,23,2023-24,FWD,Burnley,4.0,0.0,0.02,0.02,0.84,1.0
Steven Alzate,0,,,,0,0,0,,,0.0,,,123,,,224,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,8,0,,0,0,,0,23,0,4845,,,,1.0,4.0,0.0,0,-28,0,28,44,True,,0,23,2023-24,MID,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Jóhann Berg Gudmundsson,0,,,,0,4,0,,,5.2,,,170,,,225,,0,0,0.6,,0.4,,2024-02-03T15:00:00Z,,,,27,,,10,0,,0,0,,0,23,0,2664,,,,2.0,2.0,0.0,1,5,65,60,48,True,,0,23,2023-24,MID,Burnley,1.7,0.0,0.0,0.0,0.44,0.0
Tim Krul,0,,,,0,0,0,,,0.0,,,665,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,15,0,,0,0,,0,23,0,4649,,,,4.0,4.0,0.0,0,22,103,81,44,False,,0,23,2023-24,GK,Luton,-1.0,0.0,0.0,0.0,0.0,0.0
Keinan Davis,0,,,,0,0,0,,,0.0,,,39,,,230,,0,0,0.0,,0.0,,2024-02-03T17:30:00Z,,,,0,,,17,0,,0,0,,0,23,0,12051,,,,5.0,0.0,0.0,0,-38,0,38,49,False,,0,23,2023-24,FWD,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0
Bruno Borges Fernandes,1,,,,0,24,1,,,37.3,,,373,,,228,,0,0,8.6,,32.4,,2024-02-04T14:00:00Z,,,,90,,,19,0,,0,0,,0,23,0,1102154,,,,0.0,3.0,16.0,6,-4197,16072,20269,82,True,,0,23,2023-24,MID,Man Utd,4.3,0.06,0.17,0.11,1.69,1.0
Hamed Traorè,0,,,,0,0,0,,,0.0,,,87,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,16,0,,0,0,,0,23,0,1510,,,,1.0,1.0,0.0,0,-11,0,11,47,True,,0,23,2023-24,MID,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0
Jeremy Sarmiento Morante,0,,,,0,0,0,,,0.0,,,146,,,224,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,8,0,,0,0,,0,23,0,851,,,,1.0,4.0,0.0,0,-3,0,3,45,True,,0,23,2023-24,MID,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Issa Kaboré,0,,,,0,0,0,,,0.0,,,602,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,15,0,,0,0,,0,23,0,331714,,,,4.0,4.0,0.0,0,-8762,724,9486,40,False,,0,23,2023-24,DEF,Luton,-1.0,0.0,0.0,0.0,0.0,0.0
Sam Surridge,0,,,,0,0,0,,,0.0,,,464,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,3,0,,0,0,,0,23,0,12980,,,,1.0,1.0,0.0,0,-67,0,67,45,False,,0,23,2023-24,FWD,Nott'm Forest,0.0,0.0,0.0,0.0,0.0,0.0
Reece Burke,0,,,,0,4,0,,,0.5,,,318,,,229,,0,0,0.5,,4.2,,2024-02-03T15:00:00Z,,,,11,,,15,0,,0,0,,0,23,0,9642,,,,4.0,4.0,0.0,1,624,803,179,40,False,,0,23,2023-24,DEF,Luton,1.3,0.0,0.0,0.0,0.19,0.0
Jesurun Rak-Sakyi,0,,,,0,0,0,,,0.0,,,657,,,224,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,5,0,,0,0,,0,23,0,1509,,,,1.0,4.0,0.0,0,-6,16,22,45,False,,0,23,2023-24,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Clément Lenglet,0,,,,0,28,1,,,1.8,,,699,,,230,,0,0,2.3,,21.2,,2024-02-03T17:30:00Z,,,,90,,,17,0,,0,0,,0,23,0,16283,,,,5.0,0.0,0.0,6,749,1432,683,45,False,,0,23,2023-24,DEF,Aston Villa,4.5,0.01,0.01,0.0,1.26,1.0
Gabriel Fernando de Jesus,0,,,,0,0,0,,,0.0,,,8,,,221,,0,0,0.0,,0.0,,2024-02-04T16:30:00Z,,,,0,,,11,0,,0,0,,0,23,0,447570,,,,1.0,3.0,0.0,0,-12766,23635,36401,80,True,,0,23,2023-24,FWD,Arsenal,5.0,0.0,0.0,0.0,0.0,0.0
Hannes Delcroix,0,,,,0,0,0,,,0.0,,,674,,,225,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,10,0,,0,0,,0,23,0,4817,,,,2.0,2.0,0.0,0,-112,22,134,40,True,,0,23,2023-24,DEF,Burnley,0.0,0.0,0.0,0.0,0.0,0.0
Dara O'Shea,0,,,,0,16,0,,,0.8,,,173,,,225,,2,0,2.4,,23.6,,2024-02-03T15:00:00Z,,,,90,,,10,0,,0,0,,0,23,0,25588,,,,2.0,2.0,0.0,1,1774,2796,1022,44,True,,0,23,2023-24,DEF,Burnley,1.3,0.0,0.0,0.0,1.28,1.0
Eric Dier,0,,,,0,0,0,,,0.0,,,496,,,227,,0,0,0.0,,0.0,,2024-02-03T12:30:00Z,,,,0,,,9,0,,0,0,,0,23,0,42983,,,,2.0,2.0,0.0,0,-854,0,854,42,False,,0,23,2023-24,DEF,Spurs,0.0,0.0,0.0,0.0,0.0,0.0
Kaide Gordon,0,,,,0,0,0,,,0.0,,,783,,,221,,0,0,0.0,,0.0,,2024-02-04T16:30:00Z,,,,0,,,1,0,,0,0,,0,23,0,93,,,,1.0,3.0,0.0,0,42,55,13,45,False,,0,23,2023-24,MID,Liverpool,0.3,0.0,0.0,0.0,0.0,0.0
Joel Ward,0,,,,0,0,0,,,0.0,,,242,,,224,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,5,0,,0,0,,0,23,0,20784,,,,1.0,4.0,0.0,0,-394,57,451,45,False,,0,23,2023-24,DEF,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Harvey Barnes,0,,,,0,22,0,,,2.2,,,603,,,229,,0,1,7.1,,37.8,,2024-02-03T15:00:00Z,,,,27,,,12,0,,0,0,,0,23,0,100532,,,,4.0,4.0,31.0,6,-85,155,240,62,True,,0,23,2023-24,MID,Newcastle,2.2,0.09,0.39,0.3,0.18,0.0
Cesare Casadei,0,,,,0,0,0,,,0.0,,,791,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,20,0,,0,0,,0,23,0,88,,,,4.0,2.0,0.0,0,47,57,10,45,True,,0,23,2023-24,MID,Chelsea,0.5,0.0,0.0,0.0,0.0,0.0
Mateo Kovačić,0,,,,0,3,0,,,2.3,,,356,,,223,,0,0,0.4,,2.0,,2024-02-05T20:00:00Z,,,,4,,,4,0,,0,0,,0,23,0,37577,,,,3.0,1.0,0.0,1,-229,106,335,47,False,,0,23,2023-24,MID,Man City,2.3,0.01,0.01,0.0,0.0,0.0
Ashley Young,0,,,,0,12,0,,,31.0,,,588,,,227,,2,0,4.5,,12.2,,2024-02-03T12:30:00Z,,,,79,,,18,0,,0,0,,0,23,0,27023,,,,2.0,2.0,2.0,1,164,363,199,44,True,,0,23,2023-24,DEF,Everton,2.3,0.14,0.14,0.0,0.98,1.0
Aaron Cresswell,0,,,,0,0,0,,,0.0,,,530,,,228,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,14,0,,0,0,,0,23,0,32310,,,,0.0,3.0,0.0,0,-237,193,430,42,False,,0,23,2023-24,DEF,West Ham,0.0,0.0,0.0,0.0,0.0,0.0
Sergio Reguilón,0,,,,0,11,0,,,4.4,,,508,,,223,,3,0,2.7,,20.4,,2024-02-05T20:00:00Z,,,,78,,,13,0,,0,0,,0,23,0,29570,,,,3.0,1.0,2.0,1,-55,749,804,44,True,,0,23,2023-24,DEF,Brentford,-0.3,0.02,0.12,0.1,1.97,1.0
Morgan Gibbs-White,0,,,,0,5,0,,,19.4,,,447,,,222,,1,0,3.4,,7.2,,2024-02-04T14:00:00Z,,,,90,,,3,0,,0,0,,0,23,0,142193,,,,1.0,1.0,7.0,2,-6062,2089,8151,57,False,,0,23,2023-24,MID,Nott'm Forest,1.3,0.19,0.21,0.02,0.96,1.0
Raphaël Varane,0,,,,0,4,0,,,0.5,,,395,,,228,,0,0,0.6,,5.4,,2024-02-04T14:00:00Z,,,,19,,,19,0,,0,0,,0,23,0,239379,,,,0.0,3.0,0.0,1,-757,1105,1862,49,True,,0,23,2023-24,DEF,Man Utd,1.0,0.0,0.0,0.0,0.29,0.0
Igor Julio dos Santos de Paulo,0,,,,0,13,0,,,3.0,,,606,,,224,,1,0,1.9,,15.8,,2024-02-03T15:00:00Z,,,,87,,,8,0,,0,0,,0,23,0,11583,,,,1.0,4.0,0.0,2,-85,156,241,43,True,,0,23,2023-24,DEF,Brighton,0.3,0.01,0.01,0.0,0.28,1.0
Brandon Williams,0,,,,0,0,0,,,0.0,,,374,,,228,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,19,0,,0,0,,0,23,0,6497,,,,0.0,3.0,0.0,0,-33,0,33,40,True,,0,23,2023-24,DEF,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Hugo Lloris,0,,,,0,0,0,,,0.0,,,502,,,227,,0,0,0.0,,0.0,,2024-02-03T12:30:00Z,,,,0,,,9,0,,0,0,,0,23,0,62714,,,,2.0,2.0,0.0,0,-1312,77,1389,47,False,,0,23,2023-24,GK,Spurs,0.0,0.0,0.0,0.0,0.0,0.0
Fabian Schär,0,,,,0,14,0,,,10.9,,,427,,,229,,4,0,3.8,,18.8,,2024-02-03T15:00:00Z,,,,90,,,12,0,,0,0,,0,23,0,783006,,,,4.0,4.0,8.0,0,194908,201378,6470,53,True,,0,23,2023-24,DEF,Newcastle,7.0,0.03,0.11,0.08,2.27,1.0
Orel Mangala,0,,,,0,0,0,,,0.0,,,453,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,3,0,,0,0,,0,23,0,3224,,,,1.0,1.0,0.0,0,-92,62,154,50,False,,0,23,2023-24,MID,Nott'm Forest,1.0,0.0,0.0,0.0,0.0,0.0
Noha Lemina,0,,,,0,0,0,,,0.0,,,800,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,7,0,,0,0,,0,23,0,102,,,,4.0,2.0,0.0,0,76,90,14,50,False,,0,23,2023-24,MID,Wolves,0.0,0.0,0.0,0.0,0.0,0.0
Frederico Rodrigues de Paula Santos,0,,,,0,0,0,,,0.0,,,381,,,228,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,19,0,,0,0,,0,23,0,3752,,,,0.0,3.0,0.0,0,-5,0,5,50,True,,0,23,2023-24,MID,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0
Marek Rodák,0,,,,0,0,0,,,0.0,,,284,,,225,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,6,0,,0,0,,0,23,0,37521,,,,2.0,2.0,0.0,0,-176,205,381,39,False,,0,23,2023-24,GK,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Shandon Baptiste,0,,,,0,3,0,,,0.0,,,92,,,223,,0,0,0.0,,0.0,,2024-02-05T20:00:00Z,,,,1,,,13,0,,0,0,,0,23,0,95944,,,,3.0,1.0,0.0,1,-1731,764,2495,43,True,,0,23,2023-24,MID,Brentford,0.0,0.0,0.0,0.0,0.0,0.0
Michał Karbownik,0,,,,0,0,0,,,0.0,,,136,,,224,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,8,0,,0,0,,0,23,0,1292,,,,1.0,4.0,0.0,0,-7,0,7,40,True,,0,23,2023-24,DEF,Brighton,0.0,0.0,0.0,0.0,0.0,0.0
Mason Burstow,0,,,,0,0,0,,,0.0,,,623,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,20,0,,0,0,,0,23,0,6401,,,,4.0,2.0,0.0,0,-32,0,32,45,True,,0,23,2023-24,FWD,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0
André Onana,0,,,,1,29,1,,,0.0,,,597,,,228,,0,0,3.2,,32.4,,2024-02-04T14:00:00Z,,,,90,,,19,0,,0,0,,0,23,4,1238867,,,,0.0,3.0,0.0,8,-15416,4139,19555,48,True,,0,23,2023-24,GK,Man Utd,3.7,0.0,0.0,0.0,1.69,1.0
Julián Álvarez,0,,,,0,8,0,,,20.1,,,343,,,223,,1,0,11.2,,23.2,,2024-02-05T20:00:00Z,,,,90,,,4,0,,0,0,,0,23,0,3514069,,,,3.0,1.0,69.0,2,-159375,134826,294201,69,False,,0,23,2023-24,FWD,Man City,6.7,0.05,0.35,0.3,1.02,1.0
Maxwel Cornet,0,,,,0,4,0,,,31.6,,,527,,,228,,1,0,4.1,,5.2,,2024-02-04T14:00:00Z,,,,18,,,14,0,,0,0,,0,23,0,5655,,,,0.0,3.0,4.0,1,66,184,118,52,False,,0,23,2023-24,MID,West Ham,3.0,0.01,0.04,0.03,0.25,0.0
Terence Kongolo,0,,,,0,0,0,,,0.0,,,274,,,225,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,6,0,,0,0,,0,23,0,6508,,,,2.0,2.0,0.0,0,-28,0,28,40,False,,0,23,2023-24,DEF,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Caoimhin Kelleher,0,,,,0,0,0,,,0.0,,,301,,,221,,0,0,0.0,,0.0,,2024-02-04T16:30:00Z,,,,0,,,1,0,,0,0,,0,23,0,155982,,,,1.0,3.0,0.0,0,5070,11625,6555,37,False,,0,23,2023-24,GK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Ivan Neves Abreu Cavaleiro,0,,,,0,0,0,,,0.0,,,269,,,225,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,6,0,,0,0,,0,23,0,358,,,,2.0,2.0,0.0,0,-1,0,1,50,False,,0,23,2023-24,MID,Fulham,0.0,0.0,0.0,0.0,0.0,0.0
Chris Mepham,0,,,,0,0,0,,,0.0,,,75,,,222,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,16,0,,0,0,,0,23,0,5511,,,,1.0,1.0,0.0,0,-6,50,56,43,True,,0,23,2023-24,DEF,Bournemouth,0.0,0.0,0.0,0.0,0.0,0.0
Facundo Buonanotte,0,,,,0,27,0,,,17.4,,,125,,,224,,1,1,9.9,,45.6,,2024-02-03T15:00:00Z,,,,79,,,8,0,,0,0,,0,23,0,5907,,,,1.0,4.0,36.0,7,-194,511,705,47,True,,0,23,2023-24,MID,Brighton,3.7,0.0,0.3,0.3,0.19,1.0
Samuel Bastien,0,,,,0,0,0,,,0.0,,,158,,,225,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,10,0,,0,0,,0,23,0,1402,,,,2.0,2.0,0.0,0,-8,0,8,49,True,,0,23,2023-24,MID,Burnley,0.0,0.0,0.0,0.0,0.0,0.0
John Fleck,0,,,,0,0,0,,,0.0,,,481,,,230,,0,0,0.0,,0.0,,2024-02-03T17:30:00Z,,,,0,,,2,0,,0,0,,0,23,0,670,,,,5.0,0.0,0.0,0,-16,5,21,49,True,,0,23,2023-24,MID,Sheffield Utd,-0.5,0.0,0.0,0.0,0.0,0.0
Rodrigo Muniz Carvalho,0,,,,2,31,0,,,12.3,,,279,,,225,,1,1,8.6,,41.0,,2024-02-03T15:00:00Z,,,,73,,,6,0,,0,0,,0,23,0,41335,,,,2.0,2.0,33.0,8,-216,1244,1460,44,False,,0,23,2023-24,FWD,Fulham,3.3,0.08,0.22,0.14,1.52,1.0
Arijanet Muric,0,,,,0,0,0,,,0.0,,,172,,,225,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,10,0,,0,0,,0,23,0,13581,,,,2.0,2.0,0.0,0,-22,55,77,43,True,,0,23,2023-24,GK,Burnley,0.0,0.0,0.0,0.0,0.0,0.0
Josh Cullen,0,,,,0,0,0,,,0.0,,,165,,,225,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,10,0,,0,0,,0,23,0,5460,,,,2.0,2.0,0.0,0,-15,32,47,50,True,,0,23,2023-24,MID,Burnley,0.7,0.0,0.0,0.0,0.0,0.0
Thomas Strakosha,0,,,,0,0,0,,,0.0,,,116,,,223,,0,0,0.0,,0.0,,2024-02-05T20:00:00Z,,,,0,,,13,0,,0,0,,0,23,0,191305,,,,3.0,1.0,0.0,0,-2754,248,3002,39,True,,0,23,2023-24,GK,Brentford,-1.0,0.0,0.0,0.0,0.0,0.0
Fábio Ferreira Vieira,0,,,,0,0,0,,,0.0,,,4,,,221,,0,0,0.0,,0.0,,2024-02-04T16:30:00Z,,,,0,,,11,0,,0,0,,0,23,0,8584,,,,1.0,3.0,0.0,0,-39,3,42,54,True,,0,23,2023-24,MID,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0
Michael Ndiweni,0,,,,0,0,0,,,0.0,,,745,,,229,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,12,0,,0,0,,0,23,0,1708,,,,4.0,4.0,0.0,0,80,165,85,44,True,,0,23,2023-24,FWD,Newcastle,1.0,0.0,0.0,0.0,0.0,0.0
Cheick Doucouré,0,,,,0,0,0,,,0.0,,,223,,,224,,0,0,0.0,,0.0,,2024-02-03T15:00:00Z,,,,0,,,5,0,,0,0,,0,23,0,5308,,,,1.0,4.0,0.0,0,-46,20,66,49,False,,0,23,2023-24,MID,Crystal Palace,0.0,0.0,0.0,0.0,0.0,0.0
Joe Hodge,0,,,,0,0,0,,,0.0,,,555,,,226,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,7,0,,0,0,,0,23,0,5122,,,,4.0,2.0,0.0,0,1,32,31,44,False,,0,23,2023-24,MID,Wolves,0.0,0.0,0.0,0.0,0.0,0.0
Omari Forson,0,,,,0,0,0,,,0.0,,,632,,,228,,0,0,0.0,,0.0,,2024-02-04T14:00:00Z,,,,0,,,19,0,,0,0,,0,23,0,1630,,,,0.0,3.0,0.0,0,3,27,24,44,True,,0,23,2023-24,MID,Man Utd,1.3,0.0,0.0,0.0,0.0,0.0
Joel Matip,0,,,,0,0,0,,,0.0,,,305,,,221,,0,0,0.0,,0.0,,2024-02-04T16:30:00Z,,,,0,,,1,0,,0,0,,0,23,0,31750,,,,1.0,3.0,0.0,0,-209,25,234,48,False,,0,23,2023-24,DEF,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Callum Scanlon,0,,,,0,0,0,,,0.0,,,728,,,221,,0,0,0.0,,0.0,,2024-02-04T16:30:00Z,,,,0,,,1,0,,0,0,,0,23,0,1627,,,,1.0,3.0,0.0,0,41,102,61,39,False,,0,23,2023-24,DEF,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Davinson Sánchez,0,,,,0,0,0,,,0.0,,,512,,,227,,0,0,0.0,,0.0,,2024-02-03T12:30:00Z,,,,0,,,9,0,,0,0,,0,23,0,7931,,,,2.0,2.0,0.0,0,-17,0,17,44,False,,0,23,2023-24,DEF,Spurs,0.0,0.0,0.0,0.0,0.0,0.0
Craig Dawson,0,,,,0,10,0,,,0.1,,,551,,,226,,2,0,2.7,,26.6,,2024-02-04T14:00:00Z,,,,90,,,7,0,,0,0,,0,23,0,93174,,,,4.0,2.0,0.0,1,-3211,1533,4744,45,False,,0,23,2023-24,DEF,Wolves,2.7,0.0,0.0,0.0,1.88,1.0
Toti António Gomes,0,,,,0,14,0,,,0.7,,,573,,,226,,2,0,1.4,,13.4,,2024-02-04T14:00:00Z,,,,90,,,7,0,,0,0,,0,23,0,26778,,,,4.0,2.0,0.0,1,-956,505,1461,44,False,,0,23,2023-24,DEF,Wolves,2.3,0.0,0.0,0.0,1.88,1.0
Nayef Aguerd,0,,,,0,20,0,,,1.6,,,522,,,228,,3,0,3.6,,27.8,,2024-02-04T14:00:00Z,,,,90,,,14,0,,0,0,,0,23,0,59220,,,,0.0,3.0,7.0,1,-1243,84,1327,44,False,,0,23,2023-24,DEF,West Ham,0.2,0.02,0.21,0.19,0.8,1.0
Diogo Dalot Teixeira,0,,,,0,21,1,,,2.7,,,377,,,228,,0,0,2.9,,13.8,,2024-02-04T14:00:00Z,,,,90,,,19,0,,0,0,,0,23,0,351233,,,,0.0,3.0,12.0,6,-8105,6650,14755,51,True,,0,23,2023-24,DEF,Man Utd,2.7,0.02,0.07,0.05,1.69,1.0
Amadou Onana,0,,,,0,0,0,,,0.0,,,261,,,227,,0,0,0.0,,0.0,,2024-02-03T12:30:00Z,,,,0,,,18,0,,0,0,,0,23,0,17163,,,,2.0,2.0,0.0,0,-929,79,1008,47,True,,0,23,2023-24,MID,Everton,0.5,0.0,0.0,0.0,0.0,0.0
Adrián San Miguel del Castillo,0,,,,0,0,0,,,0.0,,,289,,,221,,0,0,0.0,,0.0,,2024-02-04T16:30:00Z,,,,0,,,1,0,,0,0,,0,23,0,26791,,,,1.0,3.0,0.0,0,-178,73,251,39,False,,0,23,2023-24,GK,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0
Youssef Ramalho Chermiti,0,,,,0,-1,0,,,0.3,,,645,,,227,,0,0,2.1,,3.2,,2024-02-03T12:30:00Z,,,,10,,,18,0,,0,0,,0,23,0,5359,,,,2.0,2.0,17.0,1,-8,102,110,48,True,,0,23,2023-24,FWD,Everton,0.3,0.0,0.29,0.29,0.0,0.0
